日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2012/02/22,122.00,124.50,120.50,122.50,0.00,0.00,,,,,,1671,,5281.0000,,,869.0000,,,-6333,-6333,1194,,,995,,,609,,,2799,,,0.000,
2012/02/23,122.00,124.00,119.00,124.00,1.50,1.2245,,,,,,1416,,5245.0000,,,824.0000,,,-6414,-81,1196,,,995,,,509,,,2701,,,0.000,
2012/02/24,126.00,126.00,121.00,121.00,-3.00,-2.4194,,,,,,980,,5208.0000,,,808.0000,,,-6585,-171,1193,,,995,,,447,,,2636,,,0.000,
2012/02/29,123.00,123.00,113.00,115.00,-6.00,-4.9587,,,,,,1569,,5002.0000,,,721.0000,,,-6506,79,1220,,,995,,,416,,,2632,,,0.000,
2012/03/01,115.00,119.00,114.00,116.00,1.00,0.8696,119.7000,,,,,969,1321,4910.0000,5129.2000,,762.0000,796.8000,,-6388,118,1116,1184,,957,988,,525,501,,2599,2674,,0.000,
2012/03/02,118.00,120.50,116.50,118.00,2.00,1.7241,118.8000,,,,,983,1183,4879.0000,5048.8000,,800.0000,783.0000,,-6070,318,1068,1159,,919,973,,564,492,,2552,2624,,0.000,
2012/03/03,118.00,120.50,117.50,118.00,0.00,0.00,117.6000,,,,,660,1032,4868.0000,4973.4000,,779.0000,774.0000,,-6081,-11,1068,1134,,881,950,,546,500,,2496,2583,,0.000,
2012/03/05,118.00,118.00,111.00,111.50,-6.50,-5.5085,115.7000,,,,,1196,1075,4653.0000,4862.4000,,674.0000,747.2000,,-6357,-276,1103,1116,,846,920,,436,497,,2386,2533,,0.000,
2012/03/06,110.00,111.00,104.00,106.00,-5.50,-4.9327,113.9000,,,,,1359,1033,4745.0000,4811.0000,,568.0000,716.6000,,-6788,-431,923,1056,,796,880,,415,497,,2135,2434,,0.000,
2012/03/07,102.00,107.50,102.00,106.00,0.00,0.00,111.9000,115.8000,,,,950,1029,4789.0000,4786.8000,4958.0000,560.0000,676.2000,736.5000,-6874,-86,960,1025,1105,787,846,917,411,474,488,2159,2346,2510,0.000,
2012/03/08,107.50,108.50,106.50,107.00,1.00,0.9434,109.7000,114.2500,,,,630,959,4759.0000,4762.8000,4905.8000,607.0000,637.6000,710.3000,-6544,330,958,1003,1081,787,820,896,407,443,468,2153,2266,2445,0.000,
2012/03/09,108.00,113.50,106.00,111.00,4.00,3.7383,108.3000,112.9500,,,,1078,1042,4799.0000,4749.0000,4861.2000,699.0000,621.6000,697.8000,-6187,357,955,980,1057,767,797,873,426,419,459,2149,2197,2390,0.000,
2012/03/12,109.00,109.50,105.00,105.00,-6.00,-5.4054,107.0000,111.3500,,,,851,973,4684.0000,4755.2000,4808.8000,592.0000,605.2000,676.2000,-6340,-153,928,945,1031,717,771,846,398,411,454,2044,2128,2331,0.000,
2012/03/13,105.00,107.00,102.00,104.00,-1.00,-0.9524,106.6000,110.2500,,,,711,844,4693.0000,4744.8000,4777.9000,578.0000,607.2000,661.9000,-6344,-4,959,953,1004,566,725,803,399,408,453,1925,2086,2260,0.000,
2012/03/14,106.00,107.00,103.50,105.00,1.00,0.9615,106.4000,109.1500,,,,787,811,4712.0000,4729.4000,4758.1000,576.0000,610.4000,643.3000,-6132,212,1056,972,998,366,641,744,399,406,440,1822,2019,2182,0.000,
2012/03/15,106.50,108.00,105.00,106.00,1.00,0.9524,106.2000,107.9500,,,,578,801,4707.0000,4719.0000,4740.9000,592.0000,607.4000,622.5000,-6107,25,1112,1003,1003,317,547,683,403,405,424,1833,1955,2110,0.000,
2012/03/16,107.50,107.50,105.00,105.00,-1.00,-0.9434,105.0000,106.6500,,,,454,676,4678.0000,4694.8000,4721.9000,562.0000,580.0000,600.8000,-6079,28,1115,1035,1008,316,457,627,402,400,410,1834,1892,2044,0.000,
2012/03/19,105.00,105.50,102.00,103.00,-2.00,-1.9048,104.6000,105.8000,,,,401,586,4596.0000,4677.2000,4716.2000,553.0000,572.2000,588.7000,-6232,-153,1095,1068,1007,316,377,574,389,398,405,1801,1843,1986,0.000,
2012/03/20,103.00,104.50,102.00,103.00,0.00,0.00,104.4000,105.5000,,,,338,511,4574.0000,4653.4000,4699.1000,544.0000,565.4000,586.3000,-6466,-234,1109,1098,1025,316,327,526,386,396,402,1812,1821,1953,0.000,
2012/03/21,103.00,106.00,102.00,104.50,1.50,1.4563,104.3000,105.3500,110.5750,,,641,482,4561.0000,4623.2000,4676.3000,540.0000,558.2000,584.3000,-6618,-152,1144,1116,1044,183,290,465,387,393,400,1715,1799,1909,0.000,
2012/03/22,106.50,108.50,105.50,106.50,2.00,1.9139,104.4000,105.3000,109.7750,,,1169,600,4725.0000,4626.8000,4672.9000,571.0000,554.0000,580.7000,-6389,229,1168,1127,1065,133,253,400,404,394,399,1706,1774,1864,0.000,
2012/03/23,107.00,108.00,105.00,107.00,0.50,0.4695,104.8000,104.9000,108.9250,,,767,663,4660.0000,4623.2000,4659.0000,508.0000,543.2000,561.6000,-6364,25,1146,1133,1084,133,217,337,413,396,398,1693,1746,1819,0.000,
2012/03/26,105.50,107.50,105.50,105.50,-1.50,-1.4019,105.3000,104.9500,108.1500,,,247,632,4640.0000,4632.0000,4654.6000,474.0000,527.4000,549.8000,-6407,-43,1122,1138,1103,133,180,278,406,399,399,1662,1718,1780,0.000,
2012/03/27,106.00,107.00,103.00,103.00,-2.50,-2.3697,105.3000,104.8500,107.5500,,,480,660,4557.0000,4628.6000,4641.0000,449.0000,508.4000,536.9000,-6625,-218,1106,1138,1118,133,143,235,410,404,400,1650,1685,1753,0.000,
2012/03/28,104.00,104.50,99.90,100.00,-3.00,-2.9126,104.4000,104.3500,106.7500,,,755,683,4547.0000,4625.8000,4624.5000,425.0000,485.4000,521.8000,-6763,-138,1104,1130,1123,133,133,212,403,407,400,1641,1671,1735,0.000,
2012/03/29,98.00,99.00,93.10,93.10,-6.90,-6.90,101.7200,103.0600,105.5050,,,889,627,4370.0000,4554.8000,4590.8000,317.0000,434.6000,494.3000,-7343,-580,1095,1115,1121,133,133,193,396,406,400,1625,1654,1714,0.000,
2012/03/30,93.10,99.60,93.10,99.60,6.50,6.9817,100.2400,102.5200,104.5850,,,1132,700,4339.0000,4490.6000,4556.9000,403.0000,413.6000,478.4000,-7078,265,1138,1114,1123,133,133,175,492,421,409,1764,1669,1707,0.000,
2012/04/02,103.00,103.00,100.00,101.50,1.90,1.9076,99.4400,102.3700,104.0850,,,908,832,4250.0000,4412.6000,4522.3000,386.0000,396.0000,461.7000,-7244,-166,1127,1115,1127,109,129,154,504,441,420,1740,1684,1701,0.000,
2012/04/03,101.50,102.50,95.50,95.60,-5.90,-5.8128,97.9600,101.6300,103.5650,,,753,887,4289.0000,4359.0000,4493.8000,275.0000,361.2000,434.8000,-7783,-539,1041,1102,1120,109,124,134,441,447,426,1591,1673,1679,0.000,
2012/04/05,89.10,93.10,89.10,91.90,-3.70,-3.8703,96.3400,100.3700,102.8600,,,625,861,4229.0000,4295.4000,4460.6000,177.0000,311.6000,398.5000,-8189,-406,899,1061,1095,109,119,126,384,443,425,1392,1623,1647,0.000,
2012/04/06,92.00,97.90,92.00,97.70,5.80,6.3112,97.2600,99.4900,102.3950,,,474,778,4200.0000,4261.4000,4408.1000,142.0000,276.6000,355.6000,-7671,518,916,1025,1070,109,114,124,388,442,424,1413,1581,1618,0.000,
2012/04/09,95.00,97.90,94.00,96.50,-1.20,-1.2282,96.6400,98.4400,101.6700,,,312,614,4141.0000,4221.8000,4356.2000,0.0000,196.0000,304.8000,-7882,-211,903,978,1046,109,109,121,401,424,423,1413,1511,1590,0.000,
2012/04/10,96.50,98.50,94.00,94.60,-1.90,-1.9689,95.2600,97.3500,101.1500,,,220,476,4071.0000,4186.0000,4299.3000,0.0000,118.8000,257.4000,-7633,249,891,931,1023,109,109,119,391,401,421,1391,1441,1563,0.000,
2012/04/11,94.50,95.20,91.50,92.50,-2.10,-2.2199,94.6400,96.3000,100.5750,,,401,406,4006.0000,4129.4000,4244.2000,0.0000,63.8000,212.5000,-7586,47,789,880,991,37,95,109,387,390,419,1213,1365,1519,0.000,
2012/04/12,93.00,96.00,93.00,94.80,2.30,2.4865,95.2200,95.7800,100.0650,,,354,352,3931.0000,4069.8000,4182.6000,0.0000,28.4000,170.0000,-7438,148,762,853,957,37,80,100,393,392,418,1192,1325,1474,0.000,
2012/04/13,96.00,101.00,96.00,101.00,6.20,6.5401,95.8800,96.5700,99.8150,,,917,440,4172.0000,4064.2000,4162.8000,51.0000,10.2000,143.4000,-7027,411,753,820,923,37,66,90,405,395,419,1195,1282,1431,0.000,
2012/04/16,102.00,106.00,100.50,103.00,2.00,1.9802,97.1800,96.9100,99.7150,,,1698,718,4325.0000,4101.0000,4161.4000,172.0000,44.6000,120.3000,-7279,-252,741,788,883,37,52,80,485,412,418,1263,1252,1381,0.000,
2012/04/17,105.00,107.00,101.50,103.00,0.00,0.00,98.8600,97.0600,99.7150,,,1451,964,4522.0000,4191.2000,4188.6000,275.0000,99.6000,109.2000,-7715,-436,715,753,842,37,37,73,479,430,415,1231,1220,1330,0.000,
2012/04/18,106.00,106.00,100.50,103.00,0.00,0.00,100.9600,97.8000,99.7150,,,709,1025,4490.0000,4288.0000,4208.7000,267.0000,153.0000,108.4000,-7835,-120,691,733,807,37,37,66,469,446,418,1197,1217,1291,0.000,
2012/04/19,103.00,106.00,101.00,104.50,1.50,1.4563,102.9000,99.0600,99.7150,,,1029,1160,4634.0000,4428.6000,4249.2000,379.0000,228.8000,128.6000,-8000,-165,673,715,784,37,37,59,483,464,428,1193,1217,1271,0.000,
