980219,31.65,32.0,31.2,31.8,8567.0,3665.0,30.0,1159656.0,66187.0,37962.0,1263806.0
980220,31.5,31.7,31.5,31.65,4609.0,3669.0,27.0,1158508.0,66006.0,38028.0,1262543.0
980223,31.45,31.95,31.4,31.8,12926.0,3757.0,30.0,1156388.0,67888.0,38070.0,1262347.0
980224,31.8,31.8,31.4,31.6,3812.0,3870.0,28.0,1154729.0,67979.0,38105.0,1260814.0
980225,31.7,32.25,31.65,31.9,4586.0,3739.0,28.0,1154427.0,67529.0,38190.0,1260147.0
980226,32.2,32.6,31.8,32.55,6587.0,3501.0,34.0,1154892.0,67125.0,38582.0,1260600.0
980227,32.85,34.3,32.5,33.95,10080.0,2929.0,78.0,1157050.0,67125.0,38570.0,1262746.0
980302,33.95,33.95,32.0,32.85,6970.0,3148.0,33.0,1152811.0,67784.0,39008.0,1259604.0
980303,32.5,34.05,32.05,33.8,7061.0,2724.0,57.0,1151417.0,68733.0,39718.0,1259869.0
980304,33.9,34.1,33.0,33.85,6438.0,2510.0,64.0,1149966.0,68632.0,39718.0,1258317.0
980305,33.85,34.2,33.6,33.75,4165.0,2211.0,69.0,1149666.0,68961.0,39732.0,1258360.0
980306,33.6,34.05,33.6,33.8,6559.0,2200.0,77.0,1146042.0,69309.0,39959.0,1255311.0
980309,33.6,34.1,33.6,33.85,7169.0,2184.0,77.0,1142783.0,69464.0,40120.0,1252368.0
980310,33.6,34.0,33.6,33.9,5283.0,2119.0,77.0,1141245.0,69629.0,40528.0,1251403.0
980311,34.2,34.2,33.9,34.0,4670.0,2233.0,77.0,1139419.0,69924.0,40420.0,1249764.0
980312,33.95,34.05,33.75,33.8,5362.0,2227.0,69.0,1138964.0,70056.0,40400.0,1249421.0
980313,34.0,34.7,33.95,34.3,9910.0,2276.0,69.0,1136204.0,70830.0,40603.0,1247638.0
980316,34.15,34.5,34.1,34.5,9125.0,2534.0,68.0,1130276.0,70838.0,40888.0,1242003.0
980317,34.9,36.0,34.7,35.8,12439.0,2481.0,74.0,1129060.0,70683.0,40883.0,1240626.0
980318,35.8,36.0,35.15,35.7,5551.0,2148.0,72.0,1130617.0,70030.0,40927.0,1241575.0
980319,35.65,36.0,35.4,35.55,4958.0,2294.0,56.0,1126167.0,70022.0,40988.0,1237178.0
980320,35.6,35.85,34.3,35.05,8630.0,2573.0,55.0,1122631.0,68829.0,40470.0,1231931.0
980323,35.1,35.5,34.9,35.4,4186.0,2355.0,55.0,1124650.0,67879.0,40552.0,1233082.0
980324,35.0,35.6,35.0,35.5,4061.0,2485.0,55.0,1123499.0,67319.0,40884.0,1231703.0
980325,35.6,35.6,35.05,35.5,6015.0,2539.0,51.0,1124931.0,64239.0,40989.0,1230159.0
980326,35.5,35.5,34.6,34.8,12318.0,3264.0,7.0,1125943.0,60277.0,40983.0,1227204.0
980327,34.75,35.15,34.5,35.0,7529.0,3389.0,14.0,1123883.0,59621.0,40647.0,1224152.0
980330,35.0,35.0,34.25,34.6,4081.0,3227.0,13.0,1123273.0,59691.0,40373.0,1223338.0
980331,34.6,35.1,34.6,34.9,7176.0,2906.0,8.0,1123794.0,59690.0,40411.0,1223896.0
980401,35.0,35.1,34.6,34.7,8335.0,2993.0,7.0,1123320.0,57026.0,40286.0,1220634.0
980402,34.7,35.0,34.65,35.0,9893.0,3190.0,7.0,1123454.0,55075.0,40356.0,1218887.0
980403,35.0,35.0,34.35,34.5,15250.0,4144.0,5.0,1112007.0,53083.0,40269.0,1205360.0
980406,34.7,35.25,34.55,34.65,12683.0,5089.0,5.0,1106584.0,51767.0,40240.0,1198593.0
980407,34.8,34.9,34.6,34.85,7498.0,5501.0,5.0,1104691.0,51277.0,40266.0,1196236.0
980408,34.8,34.85,33.75,34.0,13255.0,6421.0,9.0,1098540.0,49438.0,40722.0,1188702.0
