日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2015/3/24,34.15,34.35,33.9,33.95,0,0,,,,,,1687,,9485,,,48,,,-15158,-15158,245324,,,503,,,2129,,,247957,,,0
2015/3/25,34.15,34.15,33.5,33.5,-0.45,-1.3255,,,,,,2479,,9533,,,37,,,-15510,-352,241418,,,503,,,2145,,,244067,,,0
2015/3/26,33.4,34.1,33.4,33.8,0.3,0.8955,,,,,,2377,,9343,,,41,,,-15528,-18,241575,,,503,,,2154,,,244233,,,0
2015/3/27,34,34,33.5,33.55,-0.25,-0.7396,,,,,,1785,,9470,,,27,,,-15660,-132,240787,,,503,,,2125,,,243416,,,0
2015/3/30,33.55,33.9,33.45,33.5,-0.05,-0.149,33.66,,,,,2419,2149,9204,9407,,19,34.4,,-15936,-276,240456,241913,,503,503,,1970,2105,,242931,244521,,0
2015/3/31,33.5,33.75,33.4,33.45,-0.05,-0.1493,33.56,,,,,1465,2105,9179,9345.8,,5,25.8,,-15767,169,239996,240847,,503,503,,1970,2074,,242470,243424,,0
2015/4/1,33.6,33.7,33.45,33.65,0.2,0.5979,33.59,,,,,863,1781,9235,9286.2,,0,18.4,,-16092,-325,239821,240528,,250,453,,1962,2037,,242035,243018,,0
2015/4/2,33.7,33.8,33.2,33.3,-0.35,-1.0401,33.49,,,,,3285,1963,9097,9237,,0,10.2,,-15820,272,240021,240217,,250,402,,1962,1999,,242235,242618,,0
2015/4/7,33.45,33.7,33.3,33.65,0.35,1.0511,33.51,,,,,1176,1841,9038,9150.6,,0,4.8,,-15585,235,240164,240092,,250,352,,1962,1966,,242378,242410,,0
2015/4/8,33.65,33.75,32.85,33.25,-0.4,-1.1887,33.46,33.56,,,,3515,2060,8847,9079.2,9243.1,0,1,17.7,-15683,-98,239711,239943,240928,250,301,402,1968,1966,2036,241931,242210,243366,0
2015/4/9,33.25,33.4,33,33.1,-0.15,-0.4511,33.39,33.475,,,,1986,2165,8452,8933.8,9139.8,17,3.4,14.6,-15804,-121,239896,239923,240385,250,251,377,1976,1967,2020,242124,242141,242783,0
2015/4/10,33.65,33.65,33.15,33.3,0.2,0.6042,33.32,33.455,,,,1254,2243,8317,8750.2,9018.2,19,7.2,12.8,-15863,-59,240011,239961,240245,250,251,352,1976,1970,2003,242239,242182,242600,0
2015/4/13,33.6,35.55,33.4,34.8,1.5,4.5045,33.62,33.555,,,,11461,3878,7678,8466.4,8851.7,52,17.6,13.9,-15672,191,245143,240986,240601,250,251,327,3100,2197,2098,248495,243434,243026,0
2015/4/14,35,35.4,34.85,35,0.2,0.5747,33.89,33.7,,,,4813,4605,7559,8170.6,8660.6,61,29.8,17.3,-15527,145,246692,242291,241192,250,251,301,2569,2319,2142,249513,244861,243636,0
2015/4/15,35,35.1,34.8,35,0,0,34.24,33.85,,,,2495,4401,7083,7817.8,8448.5,68,43.4,22.2,-15932,-405,247811,243912,241927,244,250,276,2568,2439,2202,250625,246600,244405,0
2015/4/16,35,37,35,36.65,1.65,4.7143,34.95,34.17,,,,9915,5987,6964,7520.2,8227,154,70.8,37.1,-15801,131,251076,246148,243035,244,248,250,3861,2816,2391,255183,249212,245676,0
2015/4/17,36.9,37.8,36.65,37,0.35,0.955,35.69,34.505,,,,9637,7664,7010,7258.8,8004.5,206,108.2,57.7,-15904,-103,253682,248882,244421,244,247,249,3140,3048,2509,257067,252177,247180,0
2015/4/20,37,37.1,36.05,36.8,-0.2,-0.5405,36.09,34.855,,,,3894,6150,7065,7136.2,7801.3,218,141.4,79.5,-16272,-368,254734,250800,245893,243,246,248,2974,3023,2610,257952,254069,248751,0
2015/4/21,36.8,37,35.9,35.9,-0.9,-2.4457,36.27,35.08,,,,2092,5606,7111,7046.6,7608.6,193,167.8,98.8,-16784,-512,254624,252386,247339,243,244,248,2950,3099,2709,257818,255730,250295,0
2015/4/22,35.6,35.9,35.15,35.3,-0.6,-1.6713,36.33,35.285,34.4225,,,3373,5782,7062,7042.4,7430.1,178,189.8,116.6,-16621,163,254263,253676,248794,243,244,247,2663,3118,2779,257170,257039,251819,0
2015/4/23,35.3,36.1,35.3,35.65,0.35,0.9915,36.13,35.54,34.5075,,,1817,4162,6948,7039.2,7279.7,181,195.2,133,-16182,439,254477,254356,250252,243,244,246,2650,2876,2846,257371,257476,253344,0
2015/4/24,35.65,35.9,35.35,35.65,0,0,35.86,35.775,34.615,,,2143,2663,6629,6963,7110.9,175,189,148.6,-15985,197,254197,254459,251670,243,244,245,2488,2746,2897,256929,257449,254813,0
2015/4/27,35.65,36.45,34.95,36.4,0.75,2.1038,35.78,35.935,34.745,,,4745,2834,6570,6864,7000.1,175,180.4,160.9,-15717,268,255447,254602,252701,243,244,245,2371,2625,2824,258062,257471,255770,0
2015/4/28,36.4,36.4,35.5,35.5,-0.9,-2.4725,35.7,35.985,34.8425,,,2073,2830,6779,6797.6,6922.1,156,173,170.4,-15773,-56,254923,254662,253524,243,244,244,2424,2520,2810,257592,257425,256578,0
2015/4/29,35.5,36.1,35.35,35.6,0.1,0.2817,35.76,36.045,34.9475,,,1336,2422,6803,6745.8,6894.1,165,170.4,180.1,-15858,-85,255215,254852,254264,242,244,244,2470,2481,2800,257929,257577,257308,0
2015/4/30,35.95,36,35.35,35.35,-0.25,-0.7022,35.7,35.915,35.0425,,,1634,2386,6724,6701,6870.1,173,168.8,182,-15561,297,255303,255018,254687,242,243,244,2619,2475,2676,258166,257736,257606,0
2015/5/4,35.45,35.9,35.25,35.3,-0.05,-0.1414,35.63,35.745,35.125,,,1208,2199,6790,6733.2,6848.1,178,169.4,179.2,-15858,-297,255070,255192,254826,242,243,243,2647,2507,2626,257960,257942,257695,0
2015/5/5,35.25,35.95,34.9,35.7,0.4,1.1331,35.49,35.635,35.245,,,3023,1854,6798,6778.8,6821.4,330,200.4,190.4,-16116,-258,255548,255212,254907,242,243,243,3029,2639,2632,258821,258094,257782,0
2015/5/6,35.5,35.7,35.2,35.5,-0.2,-0.5602,35.49,35.595,35.3375,,,3222,2084,6875,6798,6797.8,176,204.4,188.7,-15928,188,254441,255116,254889,242,243,243,2842,2722,2621,257527,258081,257753,0
2015/5/7,35.4,35.5,34.85,35,-0.5,-1.4085,35.37,35.565,35.425,,,2777,2372,6903,6818,6781.9,673,306,238.2,-16383,-455,255210,255115,254984,242,243,243,2715,2771,2626,258168,258129,257853,0
2015/5/8,34.95,35.35,34.95,35.15,0.15,0.4286,35.33,35.515,35.5275,,,1958,2437,6810,6835.2,6768.1,268,325,246.9,-16619,-236,255351,255124,255071,242,243,243,2659,2779,2627,258254,258146,257941,0
2015/5/11,35.2,35.35,34.7,35.25,0.1,0.2845,35.32,35.475,35.625,,,2499,2695,6850,6847.2,6790.2,299,349.2,259.3,-17164,-545,255254,255161,255177,242,243,243,2749,2800,2653,258246,258204,258073,0
2015/5/12,35.25,35.7,34.8,34.9,-0.35,-0.9929,35.16,35.325,35.63,,,4107,2912,7222,6932,6855.4,288,340.8,270.6,-17154,10,254752,255002,255107,242,243,243,2819,2758,2698,257814,258002,258048,0
