日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/11/7,27.7,27.7,27,27,0,0,,,,,,83,,204,,,0,,,-4940,-4940,24168,,,2,,,0,,,24170,,,0
2011/11/8,27.3,27.4,26.9,27.3,0.3,1.1111,,,,,,107,,234,,,0,,,-5069,-129,24179,,,2,,,0,,,24181,,,0
2011/11/9,27.1,27.25,26.7,26.7,-0.6,-2.1978,,,,,,57,,215,,,0,,,-5322,-253,24181,,,2,,,0,,,24183,,,0
2011/11/10,26.7,27.4,26.7,26.9,0.2,0.7491,,,,,,77,,207,,,0,,,-6129,-807,24186,,,2,,,0,,,24188,,,0
2011/11/11,27,27.6,26.8,26.8,-0.1,-0.3717,26.94,,,,,74,79,203,212.6,,0,0,,-5912,217,24182,24180,,2,2,,0,0,,24184,24182,,0
2011/11/14,27,27.1,26.95,27.1,0.3,1.1194,26.96,,,,,31,69,201,212,,0,0,,-5250,662,24182,24183,,2,2,,0,0,,24184,24185,,0
2011/11/15,27.15,27.5,26.95,26.95,-0.15,-0.5535,26.89,,,,,158,79,300,225.2,,0,0,,-5649,-399,24186,24184,,2,2,,0,0,,24188,24186,,0
2011/11/16,27,27.2,27,27,0.05,0.1855,26.95,,,,,82,84,339,250,,0,0,,-6218,-569,24186,24185,,2,2,,0,0,,24188,24187,,0
2011/11/17,26.9,27.2,26.8,27,0,0,26.97,,,,,82,85,311,270.8,,0,0,,-6274,-56,24186,24185,,0,2,,0,0,,24186,24187,,0
2011/11/18,27.1,27.1,26.6,26.6,-0.4,-1.4815,26.93,26.935,,,,43,79,310,292.2,252.4,0,0,0,-6877,-603,24186,24186,24183,0,1,2,0,0,0,24186,24187,24185,0
