"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","6.91","108","10.56","1.28","109/1",
"1102","亞泥","6.71","108","9.85","1.06","109/1",
"1103","嘉泥","5.88","108","11.41","0.52","109/1",
"1104","環泥","5.59","108","11.40","0.67","109/1",
"1108","幸福","1.59","108","22.50","0.88","109/1",
"1109","信大","6.16","108","6.59","0.89","109/1",
"1110","東泥","0.61","108","-","1.12","109/1",
"1201","味全","5.82","108","44.80","1.85","109/1",
"1203","味王","3.50","108","14.87","1.34","109/1",
"1210","大成","4.98","108","14.62","2.07","109/1",
"1213","大飲","0.00","106","-","0.59","109/1",
"1215","卜蜂","5.35","108","13.76","2.57","109/1",
"1216","統一","3.35","108","23.31","3.79","109/1",
"1217","愛之味","0.00","107","62.33","0.67","109/1",
"1218","泰山","3.64","108","19.96","1.79","109/1",
"1219","福壽","2.08","108","14.15","1.48","109/1",
"1220","台榮","5.53","108","14.47","0.83","109/1",
"1225","福懋油","3.43","108","24.45","2.53","109/1",
"1227","佳格","4.05","108","18.37","3.46","109/1",
"1229","聯華","7.55","108","24.09","1.76","109/1",
"1231","聯華食","4.99","108","14.37","1.97","109/1",
"1232","大統益","4.07","108","20.85","4.55","109/1",
"1233","天仁","4.40","108","27.58","2.09","109/1",
"1234","黑松","5.15","108","16.75","0.74","109/1",
"1235","興泰","4.23","108","37.14","1.07","109/1",
"1236","宏亞","2.47","108","63.95","0.84","109/1",
"1256","鮮活果汁-KY","2.92","108","15.33","3.57","109/1",
"1301","台塑","5.07","108","19.20","1.78","109/1",
"1303","南亞","3.38","108","27.08","1.58","109/1",
"1304","台聚","4.10","108","10.52","0.71","109/1",
"1305","華夏","5.13","108","13.36","1.20","109/1",
"1307","三芳","3.43","108","21.38","1.15","109/1",
"1308","亞聚","5.99","108","12.23","1.04","109/1",
"1309","台達化","4.11","108","14.04","1.12","109/1",
"1310","台苯","5.99","108","37.11","1.35","109/1",
"1312","國喬","0.00","107","9.14","0.59","109/1",
"1313","聯成","2.07","108","-","0.67","109/1",
"1314","中石化","3.56","108","19.14","0.39","109/1",
"1315","達新","6.36","108","15.64","1.42","109/1",
"1316","上曜","16.73","107","-","1.14","109/1",
"1319","東陽","4.52","108","12.68","1.07","109/1",
"1321","大洋","0.00","107","18.24","1.26","109/1",
"1323","永裕","4.80","108","10.05","1.56","109/1",
"1324","地球","3.08","108","48.75","0.75","109/1",
"1325","恆大","0.17","108","103.16","8.29","109/1",
"1326","台化","5.06","108","26.54","1.42","109/1",
"1337","再生-KY","0.00","107","-","0.21","109/1",
"1338","廣華-KY","5.97","108","17.08","0.79","109/1",
"1339","昭輝","4.31","108","10.18","0.97","109/1",
"1340","勝悅-KY","11.71","107","-","0.27","109/1",
"1341","富林-KY","8.14","108","9.84","2.37","109/1",
"1402","遠東新","5.40","108","14.55","0.73","109/1",
"1409","新纖","4.93","108","11.49","0.65","109/1",
"1410","南染","3.24","108","29.10","1.87","109/1",
"1413","宏洲","0.00","107","-","0.82","109/1",
"1414","東和","2.99","108","55.75","0.49","109/1",
"1416","廣豐","0.00","108","-","0.54","109/1",
"1417","嘉裕","5.75","108","5.47","0.57","109/1",
"1418","東華","0.00","107","-","0.55","109/1",
"1419","新紡","2.42","108","30.44","1.58","109/1",
"1423","利華","1.12","108","-","0.64","109/1",
"1432","大魯閣","0.00","107","-","1.00","109/1",
"1434","福懋","6.84","108","12.02","1.07","109/1",
"1435","中福","0.00","107","-","1.21","109/1",
"1436","華友聯","6.68","108","16.95","1.29","109/1",
"1437","勤益控","5.16","108","5.52","0.69","109/1",
"1438","三地開發","0.00","107","34.29","2.19","109/1",
"1439","雋揚","13.66","108","3.50","1.20","109/1",
"1440","南紡","2.13","108","93.70","0.65","109/1",
"1441","大東","45.64","107","-","0.73","109/1",
"1442","名軒","5.49","108","58.71","1.09","109/1",
"1443","立益物流","0.00","107","-","1.07","109/1",
"1444","力麗","5.49","107","-","0.72","109/1",
"1445","大宇","2.40","108","-","0.66","109/1",
"1446","宏和","1.01","108","297.00","2.62","109/1",
"1447","力鵬","3.30","107","-","0.58","109/1",
"1449","佳和","0.00","107","-","3.60","109/1",
"1451","年興","0.00","108","-","0.45","109/1",
"1452","宏益","7.00","108","17.50","0.91","109/1",
"1453","大將","2.71","108","-","0.60","109/1",
"1454","台富","3.17","108","37.52","0.65","109/1",
"1455","集盛","2.82","107","-","0.62","109/1",
"1456","怡華","0.00","107","40.79","0.76","109/1",
"1457","宜進","8.00","108","-","0.69","109/1",
"1459","聯發","0.00","107","-","0.98","109/1",
"1460","宏遠","2.48","107","-","0.85","109/1",
"1463","強盛","5.02","108","18.67","0.87","109/1",
"1464","得力","6.96","108","15.85","1.50","109/1",
"1465","偉全","9.77","108","-","0.83","109/1",
"1466","聚隆","0.00","107","-","1.06","109/1",
"1467","南緯","0.00","107","-","2.02","109/1",
"1468","昶和","0.00","107","25.44","1.36","109/1",
"1470","大統新創","3.98","108","24.22","1.86","109/1",
"1471","首利","0.00","107","-","0.54","109/1",
"1472","三洋實業","0.00","107","176.43","1.59","109/1",
"1473","台南","2.44","108","-","0.78","109/1",
"1474","弘裕","2.73","107","27.50","0.76","109/1",
"1475","業旺","0.00","107","-","12.03","109/1",
"1476","儒鴻","3.47","108","21.23","4.61","109/1",
"1477","聚陽","3.27","108","18.24","3.52","109/1",
"1503","士電","3.46","108","14.44","0.99","109/1",
"1504","東元","3.52","108","17.90","1.01","109/1",
"1506","正道","0.00","107","-","2.18","109/1",
"1507","永大","3.85","108","24.61","2.06","109/1",
"1512","瑞利","0.00","107","-","5.33","109/1",
"1513","中興電","4.24","108","19.38","1.52","109/1",
"1514","亞力","5.49","108","14.19","1.43","109/1",
"1515","力山","3.73","108","27.38","4.23","109/1",
"1516","川飛","2.84","108","21.15","1.18","109/1",
"1517","利奇","2.47","108","-","0.60","109/1",
"1519","華城","3.83","108","25.34","2.18","109/1",
"1521","大億","6.58","108","14.94","2.36","109/1",
"1522","堤維西","5.82","108","13.66","1.13","109/1",
"1524","耿鼎","4.49","108","11.27","0.70","109/1",
"1525","江申","4.11","108","17.84","0.88","109/1",
"1526","日馳","2.47","108","20.67","1.90","109/1",
"1527","鑽全","2.89","108","12.55","1.44","109/1",
"1528","恩德","1.29","108","-","0.68","109/1",
"1529","樂事綠能","3.42","108","31.74","1.32","109/1",
"1530","亞崴","4.69","108","7.88","0.97","109/1",
"1531","高林股","1.57","108","-","0.65","109/1",
"1532","勤美","3.14","108","39.25","0.94","109/1",
"1533","車王電","1.84","108","15.63","1.07","109/1",
"1535","中宇","3.63","108","29.82","1.38","109/1",
"1536","和大","2.00","108","42.37","3.83","109/1",
"1537","廣隆","6.83","108","12.48","2.80","109/1",
"1538","正峰","0.00","107","-","0.95","109/1",
"1539","巨庭","4.51","108","21.13","0.86","109/1",
"1540","喬福","5.93","108","17.02","0.99","109/1",
"1541","錩泰","2.58","107","9.18","2.17","109/1",
"1558","伸興","6.49","108","11.51","1.69","109/1",
"1560","中砂","4.61","108","16.30","1.95","109/1",
"1568","倉佑","3.13","108","-","1.12","109/1",
"1582","信錦","5.42","108","11.48","1.84","109/1",
"1583","程泰","4.93","108","13.62","1.42","109/1",
"1587","吉茂","3.85","108","130.00","0.74","109/1",
"1589","永冠-KY","0.80","108","41.81","0.88","109/1",
"1590","亞德客-KY","0.92","108","39.83","5.30","109/1",
"1592","英瑞-KY","0.00","108","-","0.56","109/1",
"1598","岱宇","2.38","108","38.99","2.20","109/1",
"1603","華電","1.87","108","17.92","0.85","109/1",
"1604","聲寶","7.32","108","10.05","1.18","109/1",
"1605","華新","3.51","108","17.17","0.65","109/1",
"1608","華榮","7.02","108","-","0.69","109/1",
"1609","大亞","2.78","108","12.00","0.88","109/1",
"1611","中電","8.92","108","6.56","1.00","109/1",
"1612","宏泰","4.90","108","44.35","0.74","109/1",
"1614","三洋電","2.63","108","34.67","1.65","109/1",
"1615","大山","8.91","108","10.54","1.40","109/1",
"1616","億泰","0.00","107","-","0.54","109/1",
"1617","榮星","2.63","108","14.81","0.97","109/1",
"1618","合機","3.61","108","23.06","0.51","109/1",
"1626","艾美特-KY","3.72","108","24.02","1.27","109/1",
"1701","中化","3.70","108","15.54","1.05","109/1",
"1702","南僑","4.32","108","13.58","2.12","109/1",
"1707","葡萄王","3.38","108","20.01","4.08","109/1",
"1708","東鹼","6.58","108","20.95","0.89","109/1",
"1709","和益","3.73","108","26.80","0.93","109/1",
"1710","東聯","1.74","108","-","1.17","109/1",
"1711","永光","2.04","108","26.73","1.07","109/1",
"1712","興農","7.07","108","15.59","1.18","109/1",
"1713","國化","3.20","108","29.27","1.18","109/1",
"1714","和桐","2.05","107","-","0.70","109/1",
"1717","長興","4.28","108","20.83","1.90","109/1",
"1718","中纖","11.68","107","-","0.39","109/1",
"1720","生達","3.76","108","16.76","2.00","109/1",
"1721","三晃","0.00","107","-","0.95","109/1",
"1722","台肥","4.45","108","17.98","0.93","109/1",
"1723","中碳","4.72","108","22.70","3.52","109/1",
"1724","台硝","4.08","108","20.76","0.78","109/1",
"1725","元禎","5.55","108","15.70","0.91","109/1",
"1726","永記","4.61","108","15.53","1.32","109/1",
"1727","中華化","2.10","108","-","0.79","109/1",
"1730","花仙子","4.92","108","16.54","2.84","109/1",
"1731","美吾華","4.29","108","19.44","1.05","109/1",
"1732","毛寶","0.00","107","40.06","2.84","109/1",
"1733","五鼎","4.38","108","24.13","1.49","109/1",
"1734","杏輝","0.92","108","136.25","1.30","109/1",
"1735","日勝化","3.85","108","13.41","1.13","109/1",
"1736","喬山","1.87","108","22.30","2.60","109/1",
"1737","臺鹽","4.72","108","20.09","1.02","109/1",
"1760","寶齡富錦","1.39","108","80.94","8.11","109/1",
"1762","中化生","1.45","108","41.04","2.08","109/1",
"1773","勝一","4.26","108","15.18","2.87","109/1",
