"111年05月26日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","4.80","110","14.53","1.23","111/1",
"1102","亞泥","7.64","110","10.96","0.96","111/1",
"1103","嘉泥","3.52","110","16.93","0.47","111/1",
"1104","環泥","4.71","110","9.98","0.69","111/1",
"1108","幸福","5.41","110","17.08","1.01","111/1",
"1109","信大","7.52","110","10.23","0.85","111/1",
"1110","東泥","0.99","110","75.00","1.33","111/1",
"1201","味全","2.43","110","20.00","1.48","111/1",
"1203","味王","3.31","110","17.23","1.44","111/1",
"1210","大成","4.13","110","23.87","1.99","111/1",
"1213","大飲","0.00","109","-","1.08","111/1",
"1215","卜蜂","4.91","110","16.82","2.60","111/1",
"1216","統一","4.16","110","19.73","2.97","111/1",
"1217","愛之味","2.69","110","30.14","0.82","111/1",
"1218","泰山","3.20","110","26.71","2.29","111/1",
"1219","福壽","4.82","110","25.33","1.59","111/1",
"1220","台榮","5.22","110","23.07","1.42","111/1",
"1225","福懋油","3.21","110","23.83","2.98","111/1",
"1227","佳格","4.03","110","19.30","2.31","111/1",
"1229","聯華","4.11","110","19.11","2.01","111/1",
"1231","聯華食","3.04","110","20.36","3.61","111/1",
"1232","大統益","3.92","110","19.90","4.58","111/1",
"1233","天仁","2.41","110","67.86","2.02","111/1",
"1234","黑松","4.87","110","17.81","0.77","111/1",
"1235","興泰","6.76","110","47.63","1.42","111/1",
"1236","宏亞","1.96","110","8.30","1.09","111/1",
"1256","鮮活果汁-KY","4.36","110","18.20","2.64","111/1",
"1301","台塑","7.81","110","9.16","1.56","111/1",
"1303","南亞","9.18","110","8.24","1.48","111/1",
"1304","台聚","8.71","110","6.04","1.02","111/1",
"1305","華夏","8.13","110","8.54","1.54","111/1",
"1307","三芳","2.51","110","399.00","1.02","111/1",
"1308","亞聚","10.38","110","6.18","1.09","111/1",
"1309","台達化","8.76","110","6.67","1.35","111/1",
"1310","台苯","0.97","110","-","1.12","111/1",
"1312","國喬","8.35","110","4.89","0.63","111/1",
"1313","聯成","5.92","110","12.07","0.73","111/1",
"1314","中石化","3.65","110","15.87","0.51","111/1",
"1315","達新","5.71","110","138.25","0.65","111/1",
"1316","上曜","0.00","109","-","1.74","111/1",
"1319","東陽","2.20","110","30.92","1.03","111/1",
"1321","大洋","2.17","110","129.00","1.07","111/1",
"1323","永裕","4.60","110","11.26","1.36","111/1",
"1324","地球","1.88","110","532.50","0.84","111/1",
"1325","恆大","6.39","110","21.29","0.90","111/1",
"1326","台化","5.96","110","14.94","1.17","111/1",
"1337","再生-KY","0.00","109","-","0.34","111/1",
"1338","廣華-KY","4.57","110","12.75","0.68","111/1",
"1339","昭輝","4.95","110","15.60","0.87","111/1",
"1340","勝悅-KY","0.00","109","-","0.32","111/1",
"1341","富林-KY","8.08","110","14.15","2.71","111/1",
"1342","八貫","4.03","110","15.88","3.05","111/1",
"1402","遠東新","4.72","110","17.45","0.80","111/1",
"1409","新纖","7.27","110","7.67","0.88","111/1",
"1410","南染","3.62","110","30.99","2.15","111/1",
"1413","宏洲","0.00","109","9.06","1.11","111/1",
"1414","東和","2.93","110","27.46","1.25","111/1",
"1416","廣豐","4.61","110","23.09","0.56","111/1",
"1417","嘉裕","3.23","110","1,085.00","0.75","111/1",
"1418","東華","0.00","109","-","0.76","111/1",
"1419","新紡","2.39","110","6.91","1.07","111/1",
"1423","利華","3.88","110","16.83","0.85","111/1",
"1432","大魯閣","0.00","109","-","1.36","111/1",
"1434","福懋","3.80","110","20.87","0.71","111/1",
"1435","中福","0.00","109","47.43","4.86","111/1",
"1436","華友聯","6.37","110","17.65","2.11","111/1",
"1437","勤益控","3.52","110","12.78","0.77","111/1",
"1438","三地開發","0.00","109","68.23","2.10","111/1",
"1439","中和","0.92","110","15.80","0.87","111/1",
"1440","南紡","4.05","110","12.74","1.19","111/1",
"1441","大東","0.00","109","-","1.13","111/1",
"1442","名軒","5.22","110","17.83","1.44","111/1",
"1443","立益","0.00","109","8.38","1.56","111/1",
"1444","力麗","2.78","110","12.27","0.93","111/1",
"1445","大宇","1.38","109","-","1.16","111/1",
"1446","宏和","0.92","110","-","2.93","111/1",
"1447","力鵬","0.00","109","30.00","0.70","111/1",
"1449","佳和","0.00","109","8.42","0.92","111/1",
"1451","年興","4.57","110","11.97","0.57","111/1",
"1452","宏益","9.09","110","10.89","1.01","111/1",
"1453","大將","1.07","110","20.90","1.98","111/1",
"1454","台富","3.50","110","95.33","1.08","111/1",
"1455","集盛","6.06","110","11.38","0.95","111/1",
"1456","怡華","7.52","110","6.35","1.10","111/1",
"1457","宜進","5.25","110","3.89","0.82","111/1",
"1459","聯發","2.02","110","5.50","0.88","111/1",
"1460","宏遠","0.00","109","-","0.77","111/1",
"1463","強盛","2.92","110","41.52","1.03","111/1",
"1464","得力","1.79","110","26.32","1.09","111/1",
"1465","偉全","2.37","110","-","0.82","111/1",
"1466","聚隆","7.22","110","8.45","0.85","111/1",
"1467","南緯","5.15","109","-","1.01","111/1",
"1468","昶和","0.00","109","-","1.65","111/1",
"1470","大統新創","3.35","110","23.90","2.12","111/1",
"1471","首利","0.00","109","-","0.98","111/1",
"1472","三洋實業","0.00","109","-","3.22","111/1",
"1473","台南","0.53","110","-","0.85","111/1",
"1474","弘裕","3.83","110","12.79","0.78","111/1",
"1475","業旺","0.00","109","31.20","5.80","111/1",
"1476","儒鴻","2.61","110","22.62","5.46","111/1",
"1477","聚陽","6.11","110","12.98","3.02","111/1",
"1503","士電","3.01","110","16.66","1.13","111/1",
"1504","東元","4.61","110","14.50","0.82","111/1",
"1506","正道","0.00","109","50.59","2.91","111/1",
"1512","瑞利","0.00","109","-","8.90","111/1",
"1513","中興電","5.67","110","12.11","1.88","111/1",
"1514","亞力","4.36","110","16.47","1.76","111/1",
"1515","力山","8.20","110","9.81","1.82","111/1",
"1516","川飛","6.33","110","11.56","1.84","111/1",
"1517","利奇","3.63","110","9.84","1.28","111/1",
"1519","華城","2.84","110","33.52","2.80","111/1",
"1521","大億","1.46","110","38.36","1.77","111/1",
"1522","堤維西","1.79","110","24.47","1.15","111/1",
"1524","耿鼎","1.61","110","31.08","1.36","111/1",
"1525","江申","3.66","110","15.03","0.91","111/1",
"1526","日馳","5.45","110","9.55","2.06","111/1",
"1527","鑽全","5.45","110","11.58","1.36","111/1",
"1528","恩德","0.93","110","9.07","0.92","111/1",
"1529","樂士","2.94","110","24.29","1.69","111/1",
"1530","亞崴","4.81","110","17.73","0.96","111/1",
"1531","高林股","4.76","110","12.35","0.71","111/1",
"1532","勤美","6.60","110","8.68","0.89","111/1",
"1533","車王電","0.47","110","64.65","2.43","111/1",
"1535","中宇","6.12","110","12.43","1.55","111/1",
"1536","和大","1.88","110","65.09","2.35","111/1",
"1537","廣隆","5.11","110","17.25","2.74","111/1",
"1538","正峰","0.00","109","-","8.58","111/1",
"1539","巨庭","2.68","110","11.01","1.36","111/1",
"1540","喬福","1.82","110","165.00","1.07","111/1",
"1541","錩泰","4.72","110","10.69","2.38","111/1",
"1558","伸興","6.16","110","23.47","1.63","111/1",
"1560","中砂","2.01","110","23.64","3.90","111/1",
"1568","倉佑","1.13","110","36.01","1.80","111/1",
"1582","信錦","7.91","110","52.76","1.40","111/1",
"1583","程泰","4.24","110","17.63","1.26","111/1",
"1587","吉茂","3.70","110","16.98","1.45","111/1",
"1589","永冠-KY","1.17","110","-","0.64","111/1",
"1590","亞德客-KY","1.56","110","25.60","4.85","111/1",
"1597","直得","3.21","110","20.00","2.80","111/1",
"1598","岱宇","5.84","110","41.15","1.45","111/1",
"1603","華電","1.66","110","19.20","0.81","111/1",
"1604","聲寶","8.90","110","6.64","1.29","111/1",
"1605","華新","3.75","110","8.82","1.33","111/1",
"1608","華榮","8.02","110","18.70","1.03","111/1",
"1609","大亞","3.75","110","13.41","1.60","111/1",
"1611","中電","4.42","110","21.05","1.32","111/1",
"1612","宏泰","11.69","110","2.88","0.96","111/1",
"1614","三洋電","3.37","110","26.11","1.77","111/1",
"1615","大山","8.33","110","9.01","1.78","111/1",
"1616","億泰","0.00","109","18.65","1.14","111/1",
"1617","榮星","5.63","110","13.45","1.15","111/1",
"1618","合機","3.83","110","10.88","0.58","111/1",
"1626","艾美特-KY","5.32","109","16.64","0.82","111/1",
"1701","中化","3.98","110","14.04","0.90","111/1",
"1702","南僑","4.78","110","11.68","1.23","111/1",
"1707","葡萄王","4.33","110","16.02","2.25","111/1",
"1708","東鹼","3.49","110","14.36","2.37","111/1",
"1709","和益","6.64","110","11.96","1.52","111/1",
"1710","東聯","3.63","110","64.33","1.30","111/1",
"1711","永光","2.11","110","27.56","1.52","111/1",
"1712","興農","5.42","110","12.21","1.92","111/1",
"1713","國化","3.67","110","20.67","1.41","111/1",
"1714","和桐","4.33","110","15.90","0.73","111/1",
"1717","長興","4.30","110","11.99","1.65","111/1",
"1718","中纖","5.96","109","-","0.48","111/1",
"1720","生達","5.83","110","11.40","1.88","111/1",
"1721","三晃","2.55","109","-","1.54","111/1",
"1722","台肥","4.06","110","22.01","1.26","111/1",
"1723","中碳","3.14","110","24.52","3.78","111/1",
"1725","元禎","5.47","110","12.86","0.90","111/1",
"1726","永記","4.87","110","14.27","1.21","111/1",
"1727","中華化","1.37","110","20.24","2.72","111/1",
"1730","花仙子","5.06","110","14.32","2.06","111/1",
"1731","美吾華","6.06","110","15.32","1.25","111/1",
"1732","毛寶","0.99","110","104.26","3.08","111/1",
"1733","五鼎","5.08","110","11.96","1.42","111/1",
"1734","杏輝","0.71","110","311.67","1.67","111/1",
"1735","日勝化","2.94","109","-","1.16","111/1",
"1736","喬山","0.94","110","311.76","1.82","111/1",
"1737","臺鹽","4.46","110","16.10","1.04","111/1",
"1752","南光","4.94","110","19.18","1.61","111/1",
"1760","寶齡富錦","1.49","110","51.02","4.64","111/1",
"1762","中化生","2.17","110","10.77","1.56","111/1",
"1773","勝一","2.83","110","22.62","5.32","111/1",
"1776","展宇","7.63","110","9.87","1.27","111/1",
"1783","和康生","2.67","110","33.48","2.48","111/1",
"1786","科妍","3.33","110","27.13","1.91","111/1",
"1789","神隆","2.12","110","78.10","1.68","111/1",
"1795","美時","1.50","110","24.16","2.92","111/1",
"1802","台玻","8.71","110","5.60","1.06","111/1",
"1805","寶徠","0.00","109","-","2.06","111/1",
"1806","冠軍","8.81","110","4.28","0.75","111/1",
"1808","潤隆","5.02","110","21.78","4.62","111/1",
"1809","中釉","1.95","110","47.41","0.73","111/1",
"1810","和成","1.56","110","3.54","0.64","111/1",
"1817","凱撒衛","5.77","110","11.14","1.34","111/1",
"1903","士紙","0.00","109","-","2.15","111/1",
"1904","正隆","6.41","110","9.50","1.26","111/1",
"1905","華紙","2.14","110","60.16","1.32","111/1",
"1906","寶隆","3.32","110","12.20","0.45","111/1",
"1907","永豐餘","5.58","110","11.50","0.83","111/1",
"1909","榮成","6.69","110","12.38","0.84","111/1",
"2002","中鋼","9.10","110","8.15","1.43","111/1",
"2006","東和鋼鐵","10.17","110","8.04","1.75","111/1",
"2007","燁興","0.00","109","-","1.09","111/1",
"2008","高興昌","0.00","109","58.79","1.16","111/1",
"2009","第一銅","3.00","110","37.00","1.83","111/1",
"2010","春源","6.67","110","11.02","1.17","111/1",
"2012","春雨","7.03","110","9.78","1.83","111/1",
"2013","中鋼構","3.25","110","23.30","2.30","111/1",
"2014","中鴻","8.54","110","9.14","2.00","111/1",
"2015","豐興","6.52","110","10.52","2.21","111/1",
"2017","官田鋼","7.59","110","9.69","1.05","111/1",
"2020","美亞","9.74","110","10.81","1.79","111/1",
"2022","聚亨","0.00","109","17.63","1.36","111/1",
"2023","燁輝","4.95","110","7.29","1.15","111/1",
"2024","志聯","5.74","110","14.22","1.59","111/1",
"2025","千興","0.00","109","2.75","1.57","111/1",
"2027","大成鋼","4.41","110","6.09","1.37","111/1",
"2028","威致","7.74","110","6.36","2.11","111/1",
"2029","盛餘","8.33","110","7.93","1.05","111/1",
