"111年05月30日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","4.67","110","14.91","1.26","111/1",
"1102","亞泥","7.47","110","11.21","0.98","111/1",
"1103","嘉泥","3.46","110","17.25","0.47","111/1",
"1104","環泥","4.64","110","10.12","0.70","111/1",
"1108","幸福","5.36","110","17.23","1.02","111/1",
"1109","信大","7.50","110","10.26","0.85","111/1",
"1110","東泥","0.98","110","75.56","1.34","111/1",
"1201","味全","2.39","110","20.29","1.51","111/1",
"1203","味王","3.31","110","17.20","1.44","111/1",
"1210","大成","4.09","110","24.09","2.00","111/1",
"1213","大飲","0.00","109","-","1.14","111/1",
"1215","卜蜂","4.86","110","17.00","2.63","111/1",
"1216","統一","4.09","110","20.06","3.02","111/1",
"1217","愛之味","2.64","110","30.68","0.83","111/1",
"1218","泰山","3.12","110","27.44","2.35","111/1",
"1219","福壽","4.75","110","25.72","1.61","111/1",
"1220","台榮","5.41","110","22.29","1.37","111/1",
"1225","福懋油","3.18","110","24.07","3.01","111/1",
"1227","佳格","4.00","110","19.49","2.33","111/1",
"1229","聯華","4.01","110","19.56","2.06","111/1",
"1231","聯華食","2.95","110","20.98","3.72","111/1",
"1232","大統益","3.86","110","20.22","4.66","111/1",
"1233","天仁","2.42","110","67.45","2.00","111/1",
"1234","黑松","4.86","110","17.86","0.77","111/1",
"1235","興泰","6.81","110","47.29","1.41","111/1",
"1236","宏亞","1.93","110","8.39","1.10","111/1",
"1256","鮮活果汁-KY","4.45","110","17.84","2.58","111/1",
"1301","台塑","7.70","110","9.29","1.58","111/1",
"1303","南亞","8.94","110","8.46","1.52","111/1",
"1304","台聚","8.54","110","6.16","1.04","111/1",
"1305","華夏","7.97","110","8.71","1.57","111/1",
"1307","三芳","2.49","110","401.00","1.03","111/1",
"1308","亞聚","10.15","110","6.31","1.11","111/1",
"1309","台達化","8.53","110","6.85","1.39","111/1",
"1310","台苯","0.95","110","-","1.15","111/1",
"1312","國喬","8.23","110","4.96","0.64","111/1",
"1313","聯成","5.85","110","12.21","0.74","111/1",
"1314","中石化","3.59","110","16.16","0.52","111/1",
"1315","達新","5.66","110","139.47","0.65","111/1",
"1316","上曜","0.00","110","-","1.71","111/1",
"1319","東陽","2.13","110","31.92","1.07","111/1",
"1321","大洋","2.16","110","129.60","1.08","111/1",
"1323","永裕","4.58","110","11.31","1.37","111/1",
"1324","地球","1.86","110","537.50","0.85","111/1",
"1325","恆大","6.21","110","21.90","0.93","111/1",
"1326","台化","5.88","110","15.16","1.19","111/1",
"1337","再生-KY","0.00","109","-","0.34","111/1",
"1338","廣華-KY","4.50","110","12.94","0.69","111/1",
"1339","昭輝","5.03","110","15.35","0.86","111/1",
"1340","勝悅-KY","0.00","109","-","0.32","111/1",
"1341","富林-KY","8.00","110","14.29","2.73","111/1",
"1342","八貫","4.04","110","15.84","3.04","111/1",
"1402","遠東新","4.72","110","17.47","0.80","111/1",
"1409","新纖","7.25","110","7.69","0.88","111/1",
"1410","南染","3.64","110","30.82","2.13","111/1",
"1413","宏洲","0.00","109","9.06","1.11","111/1",
"1414","東和","2.93","110","27.54","1.26","111/1",
"1416","廣豐","4.59","110","23.19","0.56","111/1",
"1417","嘉裕","3.18","110","1,100.00","0.76","111/1",
"1418","東華","0.00","109","-","0.72","111/1",
"1419","新紡","2.39","110","6.91","1.07","111/1",
"1423","利華","3.83","110","17.04","0.86","111/1",
"1432","大魯閣","0.00","109","-","1.49","111/1",
"1434","福懋","3.68","110","21.55","0.73","111/1",
"1435","中福","0.00","109","47.13","4.83","111/1",
"1436","華友聯","6.21","110","18.11","2.16","111/1",
"1437","勤益控","3.47","110","12.95","0.78","111/1",
"1438","三地開發","0.00","109","68.33","2.10","111/1",
