"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","5.03","110","13.87","1.17","111/1",
"1102","亞泥","7.73","110","10.84","0.95","111/1",
"1103","嘉泥","3.52","110","16.93","0.47","111/1",
"1104","環泥","4.52","110","10.38","0.71","111/1",
"1108","幸福","5.48","110","16.85","0.99","111/1",
"1109","信大","7.46","110","10.31","0.85","111/1",
"1110","東泥","1.00","110","74.26","1.32","111/1",
"1201","味全","2.43","110","20.00","1.48","111/1",
"1203","味王","3.19","110","17.88","1.50","111/1",
"1210","大成","4.18","110","23.55","1.96","111/1",
"1213","大飲","0.00","110","-","1.05","111/1",
"1215","卜蜂","4.91","110","16.84","2.60","111/1",
"1216","統一","4.05","110","20.24","3.05","111/1",
"1217","愛之味","2.78","110","29.19","0.79","111/1",
"1218","泰山","3.22","110","26.54","2.27","111/1",
"1219","福壽","5.13","110","23.83","1.49","111/1",
"1220","台榮","6.06","110","19.88","1.22","111/1",
"1225","福懋油","3.15","110","24.31","3.04","111/1",
"1227","佳格","4.07","110","19.14","2.29","111/1",
"1229","聯華","4.03","110","19.49","2.05","111/1",
"1231","聯華食","2.95","110","21.00","3.72","111/1",
"1232","大統益","3.87","110","20.16","4.64","111/1",
"1233","天仁","2.35","110","69.59","2.07","111/1",
"1234","黑松","4.89","110","17.73","0.76","111/1",
"1235","興泰","6.51","110","49.49","1.48","111/1",
"1236","宏亞","1.86","110","8.75","1.15","111/1",
"1256","鮮活果汁-KY","4.58","110","17.35","2.51","111/1",
"1301","台塑","7.49","110","9.55","1.63","111/1",
"1303","南亞","8.85","110","8.54","1.53","111/1",
"1304","台聚","8.48","110","6.21","1.05","111/1",
"1305","華夏","7.84","110","8.86","1.60","111/1",
"1307","三芳","2.44","110","410.00","1.05","111/1",
"1308","亞聚","10.20","110","6.28","1.10","111/1",
"1309","台達化","8.45","110","6.92","1.40","111/1",
"1310","台苯","0.98","110","-","1.11","111/1",
"1312","國喬","8.62","110","4.73","0.61","111/1",
"1313","聯成","5.93","110","12.04","0.73","111/1",
"1314","中石化","4.00","110","14.49","0.47","111/1",
"1315","達新","5.93","110","133.16","0.62","111/1",
"1316","上曜","0.00","110","-","1.47","111/1",
"1319","東陽","1.84","110","37.00","1.23","111/1",
"1321","大洋","2.12","110","132.00","1.10","111/1",
"1323","永裕","4.75","110","10.89","1.32","111/1",
"1324","地球","1.86","110","537.50","0.85","111/1",
"1325","恆大","6.70","110","20.31","0.86","111/1",
"1326","台化","5.89","110","15.12","1.18","111/1",
"1337","再生-KY","0.00","109","-","0.32","111/1",
"1338","廣華-KY","4.25","110","13.71","0.73","111/1",
"1339","昭輝","4.63","110","16.66","0.93","111/1",
"1340","勝悅-KY","0.00","109","-","0.31","111/1",
"1341","富林-KY","8.01","110","14.27","2.73","111/1",
"1342","八貫","4.44","110","14.41","2.76","111/1",
"1402","遠東新","4.73","110","17.42","0.80","111/1",
"1409","新纖","7.45","110","7.49","0.86","111/1",
"1410","南染","3.67","110","30.56","2.12","111/1",
"1413","宏洲","0.00","109","9.09","1.11","111/1",
"1414","東和","3.08","110","26.19","1.19","111/1",
"1416","廣豐","4.72","110","22.55","0.54","111/1",
"1417","嘉裕","3.26","110","1,075.00","0.74","111/1",
"1418","東華","0.00","109","-","0.77","111/1",
"1419","新紡","2.39","110","6.91","1.07","111/1",
"1423","利華","3.81","110","17.13","0.87","111/1",
"1432","大魯閣","0.00","110","-","1.42","111/1",
"1434","福懋","3.68","110","21.55","0.73","111/1",
"1435","中福","0.00","109","58.51","6.00","111/1",
"1436","華友聯","6.30","110","17.84","2.13","111/1",
"1437","勤益控","3.67","110","12.28","0.74","111/1",
"1438","三地開發","0.00","109","66.77","2.05","111/1",
"1439","中和","1.00","110","14.49","0.80","111/1",
"1440","南紡","3.94","110","13.10","1.22","111/1",
"1441","大東","0.00","110","-","1.09","111/1",
"1442","名軒","5.26","110","17.67","1.43","111/1",
"1443","立益","0.00","110","7.94","1.48","111/1",
"1444","力麗","2.87","110","11.88","0.90","111/1",
"1445","大宇","0.00","110","-","1.24","111/1",
"1446","宏和","0.91","110","-","2.98","111/1",
"1447","力鵬","0.00","109","30.04","0.70","111/1",
"1449","佳和","0.00","109","7.37","0.80","111/1",
"1451","年興","4.18","110","13.09","0.63","111/1",
"1452","宏益","9.13","110","10.84","1.00","111/1",
"1453","大將","1.41","110","15.93","1.51","111/1",
"1454","台富","3.57","110","93.33","1.05","111/1",
"1455","集盛","6.67","110","10.34","0.86","111/1",
"1456","怡華","9.23","110","5.18","0.89","111/1",
"1457","宜進","5.41","110","3.78","0.80","111/1",
"1459","聯發","1.97","110","5.64","0.90","111/1",
"1460","宏遠","0.00","110","-","0.79","111/1",
"1463","強盛","2.86","110","42.42","1.05","111/1",
"1464","得力","1.80","110","26.23","1.09","111/1",
"1465","偉全","2.32","110","-","0.84","111/1",
"1466","聚隆","7.75","110","7.87","0.80","111/1",
"1467","南緯","0.00","110","-","0.99","111/1",
"1468","昶和","0.00","110","-","1.73","111/1",
"1470","大統新創","3.38","110","23.65","2.10","111/1",
"1471","首利","0.00","109","-","1.18","111/1",
"1472","三洋實業","0.00","110","-","2.83","111/1",
"1473","台南","0.52","110","-","0.87","111/1",
"1474","弘裕","4.02","110","12.21","0.74","111/1",
"1475","業旺","0.00","109","26.96","5.01","111/1",
"1476","儒鴻","2.48","110","23.75","5.73","111/1",
"1477","聚陽","5.81","110","13.65","3.18","111/1",
"1503","士電","2.88","110","17.44","1.19","111/1",
"1504","東元","4.66","110","14.33","0.81","111/1",
"1506","正道","0.00","109","48.82","2.80","111/1",
"1512","瑞利","0.00","109","-","8.54","111/1",
"1513","中興電","5.10","110","13.46","2.09","111/1",
"1514","亞力","4.34","110","16.55","1.77","111/1",
"1515","力山","10.33","110","7.79","1.44","111/1",
"1516","川飛","6.38","110","11.46","1.83","111/1",
"1517","利奇","3.38","110","10.58","1.37","111/1",
"1519","華城","2.82","110","33.81","2.82","111/1",
"1521","大億","1.66","110","33.79","1.56","111/1",
"1522","堤維西","1.73","110","25.39","1.20","111/1",
"1524","耿鼎","1.45","110","34.42","1.51","111/1",
"1525","江申","3.51","110","15.65","0.94","111/1",
"1526","日馳","5.47","110","9.51","2.05","111/1",
"1527","鑽全","5.14","110","12.29","1.45","111/1",
"1528","恩德","1.04","110","8.14","0.82","111/1",
"1529","樂士","3.08","110","23.21","1.61","111/1",
"1530","亞崴","4.82","110","17.67","0.96","111/1",
"1531","高林股","4.71","110","12.48","0.72","111/1",
"1532","勤美","6.48","110","8.85","0.91","111/1",
"1533","車王電","0.48","110","63.23","2.37","111/1",
"1535","中宇","6.18","110","12.31","1.54","111/1",
"1536","和大","2.04","110","60.00","2.17","111/1",
"1537","廣隆","5.13","110","17.19","2.73","111/1",
"1538","正峰","0.00","109","-","7.60","111/1",
"1539","巨庭","2.93","110","10.07","1.24","111/1",
"1540","喬福","1.91","110","157.00","1.01","111/1",
"1541","錩泰","5.69","110","8.85","1.97","111/1",
"1558","伸興","6.09","110","23.72","1.64","111/1",
"1560","中砂","1.75","110","27.21","4.49","111/1",
"1568","倉佑","1.20","110","33.92","1.69","111/1",
"1582","信錦","7.79","110","53.54","1.42","111/1",
"1583","程泰","4.24","110","17.66","1.26","111/1",
"1587","吉茂","4.12","110","15.28","1.30","111/1",
"1589","永冠-KY","1.04","110","-","0.72","111/1",
"1590","亞德客-KY","1.26","110","31.77","6.02","111/1",
"1597","直得","3.20","110","20.03","2.80","111/1",
"1598","岱宇","6.47","110","37.31","1.31","111/1",
"1603","華電","1.74","110","18.31","0.77","111/1",
"1604","聲寶","8.84","110","6.68","1.29","111/1",
"1605","華新","4.27","110","7.74","1.16","111/1",
"1608","華榮","8.29","110","18.10","1.00","111/1",
"1609","大亞","3.70","110","13.57","1.62","111/1",
"1611","中電","3.85","110","24.19","1.52","111/1",
"1612","宏泰","12.36","110","2.72","0.91","111/1",
"1614","三洋電","3.24","110","27.14","1.84","111/1",
"1615","大山","8.40","110","8.94","1.77","111/1",
"1616","億泰","0.00","110","17.31","1.06","111/1",
"1617","榮星","5.63","110","13.45","1.15","111/1",
"1618","合機","3.76","110","11.08","0.59","111/1",
"1626","艾美特-KY","0.00","110","15.75","0.78","111/1",
"1701","中化","4.07","110","13.73","0.88","111/1",
"1702","南僑","4.76","110","11.74","1.24","111/1",
"1707","葡萄王","4.52","110","15.34","2.16","111/1",
"1708","東鹼","4.10","110","12.22","2.01","111/1",
"1709","和益","6.90","110","11.52","1.47","111/1",
"1710","東聯","3.64","110","64.17","1.29","111/1",
"1711","永光","2.39","110","24.30","1.34","111/1",
"1712","興農","5.63","110","11.75","1.85","111/1",
"1713","國化","3.53","110","21.52","1.47","111/1",
"1714","和桐","4.50","110","15.31","0.70","111/1",
"1717","長興","4.49","110","11.48","1.58","111/1",
"1718","中纖","0.00","110","-","0.47","111/1",
"1720","生達","5.53","110","12.02","1.99","111/1",
"1721","三晃","0.00","110","-","1.43","111/1",
"1722","台肥","4.28","110","20.89","1.19","111/1",
"1723","中碳","3.35","110","22.98","3.54","111/1",
"1725","元禎","5.59","110","12.57","0.88","111/1",
"1726","永記","4.82","110","14.43","1.23","111/1",
"1727","中華化","1.47","110","18.83","2.53","111/1",
"1730","花仙子","5.00","110","14.49","2.08","111/1",
"1731","美吾華","6.14","110","15.12","1.23","111/1",
"1732","毛寶","1.17","110","88.09","2.60","111/1",
"1733","五鼎","4.99","110","12.17","1.45","111/1",
"1734","杏輝","0.66","110","334.44","1.80","111/1",
"1735","日勝化","3.30","109","-","1.04","111/1",
"1736","喬山","0.88","110","335.29","1.95","111/1",
"1737","臺鹽","4.50","110","15.93","1.03","111/1",
"1752","南光","4.85","110","19.55","1.64","111/1",
"1760","寶齡富錦","1.40","110","54.31","4.94","111/1",
"1762","中化生","2.39","110","9.82","1.42","111/1",
"1773","勝一","2.63","110","24.36","5.74","111/1",
"1776","展宇","7.61","110","9.90","1.27","111/1",
"1783","和康生","2.45","110","36.47","2.70","111/1",
"1786","科妍","3.41","110","26.56","1.87","111/1",
"1789","神隆","1.88","110","88.28","1.90","111/1",
"1795","美時","1.27","110","28.37","3.43","111/1",
"1802","台玻","8.63","110","5.66","1.07","111/1",
"1805","寶徠","0.00","109","-","1.99","111/1",
"1806","冠軍","8.93","110","4.23","0.74","111/1",
"1808","潤隆","5.09","110","21.47","4.55","111/1",
"1809","中釉","2.07","110","44.63","0.68","111/1",
"1810","和成","1.66","110","3.33","0.61","111/1",
"1817","凱撒衛","5.69","110","11.30","1.36","111/1",
"1903","士紙","0.00","110","-","2.14","111/1",
