"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","4.75","110","14.67","1.24","111/1",
"1102","亞泥","7.59","110","11.03","0.96","111/1",
"1103","嘉泥","3.46","110","17.25","0.47","111/1",
"1104","環泥","4.62","110","10.16","0.70","111/1",
"1108","幸福","5.38","110","17.15","1.01","111/1",
"1109","信大","7.52","110","10.23","0.85","111/1",
"1110","東泥","0.99","110","75.00","1.33","111/1",
"1201","味全","2.39","110","20.29","1.51","111/1",
"1203","味王","3.30","110","17.28","1.45","111/1",
"1210","大成","4.07","110","24.19","2.01","111/1",
"1213","大飲","0.00","109","-","1.12","111/1",
"1215","卜蜂","4.87","110","16.96","2.62","111/1",
"1216","統一","4.12","110","19.94","3.00","111/1",
"1217","愛之味","2.70","110","30.00","0.81","111/1",
"1218","泰山","3.20","110","26.71","2.29","111/1",
"1219","福壽","4.84","110","25.28","1.58","111/1",
"1220","台榮","5.52","110","21.81","1.34","111/1",
"1225","福懋油","3.20","110","23.92","2.99","111/1",
"1227","佳格","3.96","110","19.67","2.35","111/1",
"1229","聯華","4.00","110","19.62","2.07","111/1",
"1231","聯華食","3.04","110","20.38","3.61","111/1",
"1232","大統益","3.88","110","20.09","4.63","111/1",
"1233","天仁","2.40","110","68.16","2.03","111/1",
"1234","黑松","4.87","110","17.81","0.77","111/1",
"1235","興泰","6.80","110","47.37","1.41","111/1",
"1236","宏亞","1.95","110","8.34","1.09","111/1",
"1256","鮮活果汁-KY","4.59","110","17.29","2.50","111/1",
"1301","台塑","7.70","110","9.29","1.58","111/1",
"1303","南亞","8.87","110","8.53","1.53","111/1",
"1304","台聚","8.54","110","6.16","1.04","111/1",
"1305","華夏","7.86","110","8.83","1.59","111/1",
"1307","三芳","2.51","110","399.00","1.02","111/1",
"1308","亞聚","10.22","110","6.27","1.10","111/1",
"1309","台達化","8.40","110","6.95","1.41","111/1",
"1310","台苯","0.94","110","-","1.16","111/1",
"1312","國喬","8.16","110","5.00","0.64","111/1",
"1313","聯成","5.80","110","12.32","0.74","111/1",
"1314","中石化","3.60","110","16.09","0.52","111/1",
"1315","達新","5.67","110","139.12","0.65","111/1",
"1316","上曜","0.00","110","-","1.64","111/1",
"1319","東陽","2.13","110","31.96","1.07","111/1",
"1321","大洋","2.16","110","129.40","1.07","111/1",
"1323","永裕","4.53","110","11.44","1.38","111/1",
"1324","地球","1.85","110","540.00","0.85","111/1",
"1325","恆大","6.19","110","21.97","0.93","111/1",
"1326","台化","5.88","110","15.16","1.19","111/1",
"1337","再生-KY","0.00","109","-","0.34","111/1",
"1338","廣華-KY","4.39","110","13.26","0.71","111/1",
