日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/09,69.60,69.60,68.80,69.50,0.00,0.00,,,,,,164,,2010.0000,,,0.0000,,,-14194,-14194,30992,,,573,,,321,,,31887,,,0.000,
2015/04/10,69.00,69.00,68.30,68.80,-0.70,-1.0072,,,,,,161,,2025.0000,,,0.0000,,,-14275,-81,31005,,,573,,,321,,,31900,,,0.000,
2015/04/13,68.10,68.50,67.20,68.10,-0.70,-1.0174,,,,,,319,,2048.0000,,,0.0000,,,-14223,52,31027,,,513,,,321,,,31862,,,0.000,
2015/04/14,68.10,68.10,67.40,68.00,-0.10,-0.1468,,,,,,197,,2058.0000,,,0.0000,,,-14049,174,31048,,,464,,,321,,,31834,,,0.000,
2015/04/15,68.30,68.40,67.70,68.00,0.00,0.00,68.4800,,,,,107,189,2060.0000,2040.2000,,0.0000,0.0000,,-14158,-109,31051,31025,,407,506,,321,321,,31780,31853,,0.000,
2015/04/16,68.20,68.70,67.90,68.30,0.30,0.4412,68.2400,,,,,217,200,2075.0000,2053.2000,,0.0000,0.0000,,-14085,73,31055,31038,,336,459,,321,321,,31713,31818,,0.000,
2015/04/17,68.50,68.70,67.70,67.70,-0.60,-0.8785,68.0200,,,,,140,196,2078.0000,2063.8000,,0.0000,0.0000,,-14273,-188,31059,31048,,322,409,,321,321,,31703,31778,,0.000,
2015/04/20,68.30,68.30,67.50,67.70,0.00,0.00,67.9400,,,,,63,144,2075.0000,2069.2000,,1.0000,0.2000,,-14568,-295,31058,31054,,322,370,,321,321,,31702,31746,,0.000,
2015/04/21,68.30,68.30,66.80,67.40,-0.30,-0.4431,67.8200,,,,,97,124,2056.0000,2068.8000,,0.0000,0.2000,,-15002,-434,31054,31056,,317,341,,321,321,,31693,31718,,0.000,
2015/04/22,67.70,67.70,67.00,67.20,-0.20,-0.2967,67.6600,68.0700,,,,49,113,2055.0000,2067.8000,2054.0000,0.0000,0.2000,0.1000,-14911,91,31057,31057,31041,317,323,415,321,321,321,31696,31701,31777,0.000,
2015/04/23,67.40,67.70,67.20,67.60,0.40,0.5952,67.5200,67.8800,,,,57,81,2055.0000,2063.8000,2058.5000,0.0000,0.2000,0.1000,-14731,180,31075,31061,31049,297,315,387,321,321,321,31694,31698,31758,0.000,
2015/04/24,67.60,68.20,67.00,67.40,-0.20,-0.2959,67.4600,67.7400,,,,181,89,2095.0000,2067.2000,2065.5000,0.0000,0.2000,0.1000,-14788,-57,31086,31066,31057,247,300,354,321,321,321,31655,31688,31733,0.000,
2015/04/27,67.50,68.20,67.20,67.90,0.50,0.7418,67.5000,67.7200,,,,210,118,2156.0000,2083.4000,2076.3000,0.0000,0.0000,0.1000,-14726,62,31011,31057,31056,217,279,325,321,321,321,31550,31658,31702,0.000,
2015/04/28,67.90,67.90,67.30,67.40,-0.50,-0.7364,67.5000,67.6600,,,,94,118,2161.0000,2104.4000,2086.6000,0.0000,0.0000,0.1000,-14827,-101,31022,31050,31053,217,259,300,321,321,321,31561,31631,31675,0.000,
2015/04/29,67.50,67.50,66.80,66.90,-0.50,-0.7418,67.4400,67.5500,,,,146,137,2164.0000,2126.2000,2097.0000,0.0000,0.0000,0.1000,-15085,-258,31036,31046,31052,217,239,281,321,321,321,31575,31607,31654,0.000,
2015/04/30,67.00,67.40,66.90,67.40,0.50,0.7474,67.4000,67.4600,,,,189,164,2162.0000,2147.6000,2105.7000,0.0000,0.0000,0.1000,-15039,46,31067,31045,31053,187,217,266,321,321,321,31576,31583,31641,0.000,
