日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2015/3/24,255,255,240,240.5,0,0,,,,,,499,,239,,,31,,,-13533,-13533,122186,,,2408,,,15,,,124610,,,0
2015/3/25,240.5,244,229,231,-9.5,-3.9501,,,,,,532,,232,,,31,,,-13819,-286,122084,,,2343,,,13,,,124441,,,0
2015/3/26,231,231,226,228.5,-2.5,-1.0823,,,,,,397,,205,,,31,,,-13924,-105,122094,,,2323,,,12,,,124430,,,0
2015/3/27,230,231,226,230,1.5,0.6565,,,,,,316,,203,,,26,,,-14175,-251,122141,,,2322,,,2,,,124466,,,0
2015/3/30,231,238,230,230,0,0,232,,,,,360,420,192,214.2,,25,28.8,,-14481,-306,122089,122119,,2342,2348,,3,9,,124435,124477,,0
2015/3/31,231.5,235,231.5,235,5,2.1739,230.9,,,,,290,379,181,202.6,,26,27.8,,-14359,122,122098,122102,,2387,2344,,2,6,,124488,124452,,0
2015/4/1,235,251,235,245,10,4.2553,233.7,,,,,798,432,186,193.4,,28,27.2,,-14533,-174,122204,122126,,2177,2311,,3,4,,124384,124441,,0
2015/4/2,245,253,235,237.5,-7.5,-3.0612,235.5,,,,,676,488,186,189.6,,25,26,,-14310,223,122292,122165,,2187,2284,,10,4,,124489,124453,,0
2015/4/7,243,248.5,240,243.5,6,2.5263,238.2,,,,,373,499,174,183.8,,24,25.6,,-14124,186,122317,122200,,2187,2256,,31,10,,124535,124467,,0
2015/4/8,247.5,249,245,245,1.5,0.616,241.2,236.6,,,,170,461,183,182,198.1,25,25.6,27.2,-14079,45,122321,122247,122183,2186,2225,2287,31,15,12,124538,124487,124482,0
2015/4/9,245,246,242,242,-3,-1.2245,242.6,236.75,,,,124,428,173,180.4,191.5,23,25,26.4,-14194,-115,122334,122294,122198,2186,2185,2264,33,22,14,124553,124500,124476,0
2015/4/10,250,250,242,247,5,2.0661,243,238.35,,,,151,298,173,177.8,185.6,0,19.4,23.3,-14275,-81,122356,122325,122225,2184,2186,2248,34,28,16,124574,124538,124490,0
2015/4/13,249,251,246,249,2,0.8097,245.3,240.4,,,,168,197,167,174,181.8,0,14.4,20.2,-14223,52,122406,122347,122256,2184,2185,2234,34,33,18,124624,124565,124509,0
2015/4/14,249.5,249.5,248,248.5,-0.5,-0.2008,246.3,242.25,,,,116,145,162,171.6,177.7,0,9.6,17.6,-14049,174,122444,122373,122287,2184,2185,2221,41,35,22,124669,124592,124529,0
2015/4/15,248.5,249,245,249,0.5,0.2012,247.1,244.15,,,,77,127,163,167.6,174.8,0,4.6,15.1,-14158,-109,122451,122399,122323,2184,2184,2205,42,37,26,124677,124620,124554,0
2015/4/16,249.5,250.5,248.5,250.5,1.5,0.6024,248.8,245.7,,,,208,144,156,164.2,172.3,7,1.4,13.2,-14085,73,122567,122446,122370,2184,2184,2184,42,39,30,124793,124668,124584,0
2015/4/17,250,251,247,250,-0.5,-0.1996,249.4,246.2,,,,272,168,152,160,168.9,10,3.4,11.4,-14273,-188,122614,122497,122411,2184,2184,2185,32,38,33,124830,124719,124629,0
2015/4/20,250,250,242,243,-7,-2.8,248.2,246.75,,,,302,195,153,157.2,165.6,10,5.4,9.9,-14568,-295,122671,122550,122449,2184,2184,2185,32,38,35,124887,124772,124669,0
2015/4/21,243.5,246,235,240,-3,-1.2346,246.5,246.4,,,,307,233,153,155.4,163.5,10,7.4,8.5,-15002,-434,122778,122617,122495,2164,2180,2182,35,37,36,124977,124834,124713,0
2015/4/22,242,242,228,232,-8,-3.3333,243.1,245.1,240.85,,,529,323,160,154.8,161.2,11,9.6,7.1,-14911,91,122823,122691,122545,2164,2176,2180,35,35,36,125022,124903,124761,0
2015/4/23,234.5,237,225.5,227,-5,-2.1552,238.4,243.6,240.175,,,1260,534,188,161.2,162.7,9,10,5.7,-14731,180,122744,122727,122586,2164,2172,2178,35,34,36,124943,124933,124800,0
2015/4/24,227,238,224,231,4,1.7621,234.6,242,240.175,,,900,659,202,171.2,165.6,4,8.8,6.1,-14788,-57,122772,122758,122628,2136,2162,2173,37,35,36,124945,124956,124838,0
2015/4/27,233,246.5,232,240,9,3.8961,234,241.1,240.75,,,460,691,182,177,167.1,5,7.8,6.6,-14726,62,122824,122789,122670,2161,2158,2171,32,35,36,125017,124982,124877,0
2015/4/28,242,245,237.5,238,-2,-0.8333,233.6,240.05,241.15,,,298,689,181,182.6,169,5,6.8,7.1,-14827,-101,122866,122807,122712,2161,2157,2169,32,34,35,125059,124998,124916,0
2015/4/29,240,240,235,235,-3,-1.2605,234.2,238.65,241.4,,,313,646,176,185.8,170.3,4,5.4,7.5,-15085,-258,122875,122817,122754,2161,2157,2166,32,34,34,125068,125007,124955,0
2015/4/30,246,246,236.5,239,4,1.7021,236.6,237.5,241.6,,,373,468,178,183.8,172.5,4,4.4,7.2,-15039,46,122967,122862,122794,2161,2156,2164,37,34,34,125165,125052,124992,0
2015/5/4,240,240.5,232,236,-3,-1.2552,237.6,236.1,241.15,,,254,339,189,181.2,176.2,5,4.6,6.7,-15209,-170,123000,122907,122833,2161,2161,2162,48,36,36,125209,125105,125030,0
