日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/09,45.55,46.50,44.10,44.50,0.00,0.00,,,,,,11113,,6567.0000,,,0.0000,,,-15804,-15804,1737492,,,48474,,,22506,,,1808473,,,0.000,
2015/04/10,45.20,45.20,44.30,44.50,0.00,0.00,,,,,,9919,,6664.0000,,,111.0000,,,-15863,-59,1739217,,,48049,,,22390,,,1809656,,,0.000,
2015/04/13,44.95,46.10,44.80,46.10,1.60,3.5955,,,,,,11416,,6502.0000,,,189.0000,,,-15672,191,1740880,,,48049,,,23047,,,1811977,,,0.000,
2015/04/14,46.00,46.00,45.05,45.20,-0.90,-1.9523,,,,,,10271,,7179.0000,,,207.0000,,,-15527,145,1738912,,,47775,,,23340,,,1810028,,,0.000,
2015/04/15,45.20,45.60,44.15,44.20,-1.00,-2.2124,44.9000,,,,,12656,11075,7598.0000,6902.0000,,259.0000,153.2000,,-15932,-405,1735386,1738378,,48946,48259,,23700,22997,,1808033,1809634,,0.000,
2015/04/16,45.80,45.80,44.25,44.75,0.55,1.2443,44.9500,,,,,8913,10635,7503.0000,7089.2000,,338.0000,220.8000,,-15801,131,1736792,1738238,,48563,48277,,23301,23156,,1808656,1809671,,0.000,
2015/04/17,44.75,44.75,43.85,43.90,-0.85,-1.8994,44.8300,,,,,7567,10164,7672.0000,7290.8000,,381.0000,274.8000,,-15904,-103,1738025,1738000,,47812,48229,,23482,23374,,1809319,1809603,,0.000,
2015/04/20,43.50,43.90,42.85,43.00,-0.90,-2.0501,44.2100,,,,,6216,9124,7635.0000,7517.4000,,380.0000,313.0000,,-16272,-368,1738081,1737440,,48287,48277,,23367,23438,,1809736,1809155,,0.000,
2015/04/21,43.50,43.65,41.50,41.70,-1.30,-3.0233,43.5100,,,,,9189,8908,7534.0000,7588.4000,,388.0000,349.2000,,-16784,-512,1739501,1737557,,48290,48380,,23386,23448,,1811178,1809385,,0.000,
2015/04/22,41.75,43.00,41.70,42.70,1.00,2.3981,43.2100,44.0550,,,,10794,8535,7537.0000,7576.2000,7239.1000,393.0000,376.0000,264.6000,-16621,163,1742482,1738977,1738677,48916,48374,48316,23564,23420,23209,1814963,1810771,1810202,0.000,
2015/04/23,43.35,43.95,43.20,43.85,1.15,2.6932,43.0300,43.9900,,,,10170,8787,7470.0000,7569.6000,7329.4000,487.0000,405.8000,313.3000,-16182,439,1745242,1740667,1739452,49198,48501,48389,23777,23516,23336,1818218,1812683,1811177,0.000,
2015/04/24,44.00,44.85,44.00,44.30,0.45,1.0262,43.1100,43.9700,,,,8016,8877,7050.0000,7445.2000,7368.0000,570.0000,443.6000,359.2000,-15985,197,1747592,1742580,1740290,49403,48819,48524,24044,23628,23501,1821040,1815027,1812315,0.000,
