日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2015/4/9,65.4,65.5,64.7,65.1,0,0,,,,,,559,,3488,,,117,,,-15804,-15804,34858,,,437,,,861,,,36156,,,0
2015/4/10,65.2,65.8,64.6,64.8,-0.3,-0.4608,,,,,,371,,3465,,,112,,,-15863,-59,34795,,,437,,,866,,,36098,,,0
2015/4/13,65,67,65,66.8,2,3.0864,,,,,,872,,3462,,,111,,,-15672,191,34792,,,437,,,927,,,36156,,,0
2015/4/14,67.1,67.7,66.4,67.1,0.3,0.4491,,,,,,946,,3461,,,114,,,-15527,145,34780,,,387,,,943,,,36110,,,0
2015/4/15,67.1,67.5,66.6,66.7,-0.4,-0.5961,66.1,,,,,587,667,3402,3455.6,,114,113.6,,-15932,-405,34836,34812,,435,427,,880,896,,36151,36135,,0
2015/4/16,67.3,67.3,66.7,66.9,0.2,0.2999,66.46,,,,,361,627,3308,3419.6,,113,112.8,,-15801,131,34974,34836,,405,421,,857,895,,36236,36151,,0
2015/4/17,67.2,67.5,66.7,67.2,0.3,0.4484,66.94,,,,,609,675,3260,3378.6,,113,113,,-15904,-103,35039,34884,,405,414,,1005,923,,36449,36221,,0
2015/4/20,67,67,66,66.1,-1.1,-1.6369,66.8,,,,,332,567,3231,3332.4,,89,108.6,,-16272,-368,35034,34933,,405,408,,984,934,,36423,36275,,0
2015/4/21,67.1,67.5,66.2,66.8,0.7,1.059,66.74,,,,,401,458,3196,3279.4,,84,102.6,,-16784,-512,35033,34983,,385,408,,943,934,,36361,36325,,0
2015/4/22,67,67,66.1,66.5,-0.3,-0.4491,66.7,66.4,,,,331,406,3198,3238.6,3347.1,78,95.4,104.5,-16621,163,35016,35019,34916,385,398,412,962,950,923,36363,36367,36251,0
2015/4/23,67,67.2,66.4,66.8,0.3,0.4511,66.68,66.57,,,,563,447,3230,3223,3321.3,3,73.4,93.1,-16182,439,35005,35026,34931,385,394,407,856,950,923,36246,36369,36260,0
2015/4/24,67,67.9,66.8,67.9,1.1,1.6467,66.82,66.88,,,,927,510,3162,3203.4,3291,0,50.8,81.9,-15985,197,35058,35029,34957,385,390,402,876,924,924,36319,36343,36282,0
2015/4/27,68.3,70,67.9,69.8,1.9,2.7982,67.56,67.18,,,,1525,749,3341,3225.4,3278.9,0,33,70.8,-15717,268,35431,35109,35021,385,386,397,992,926,930,36808,36420,36348,0
2015/4/28,70,70.8,69.7,70.3,0.5,0.7163,68.26,67.5,,,,1472,963,3282,3242.6,3261,0,16.2,59.4,-15773,-56,35909,35284,35134,384,385,396,878,913,924,37171,36582,36454,0
2015/4/29,70.8,71.1,69,69.9,-0.4,-0.569,68.94,67.82,,,,954,1088,3014,3205.8,3222.2,15,3.6,49.5,-15858,-85,36232,35527,35273,439,396,397,870,895,923,37541,36818,36593,0
2015/4/30,70.2,70.6,69.6,69.9,0,0,69.56,68.12,,,,859,1147,2926,3145,3184,20,7,40.2,-15561,297,36717,35870,35448,438,407,400,873,898,924,38028,37174,36772,0
2015/5/4,70,70.1,69.5,69.5,-0.4,-0.5722,69.88,68.35,,,,507,1063,2931,3098.8,3151.1,19,10.8,30.8,-15858,-297,36893,36237,35633,438,417,403,856,894,909,38187,37548,36946,0
2015/5/5,69.5,69.9,69.5,69.6,0.1,0.1439,69.84,68.7,,,,435,845,2850,3000.6,3113,26,16,24.5,-16116,-258,36902,36531,35820,438,428,407,851,866,896,38191,37825,37122,0
2015/5/6,69.3,69.6,69,69,-0.6,-0.8621,69.58,68.92,,,,708,692,2783,2900.8,3071.7,32,22.4,19.3,-15928,188,36976,36744,36014,438,439,412,844,859,886,38258,38042,37312,0
2015/5/7,69.2,69.3,68.1,68.4,-0.6,-0.8696,69.28,69.11,67.755,,,570,615,2756,2849.2,3027.5,30,25.4,14.5,-16383,-455,37171,36932,36230,438,439,417,842,853,874,38452,38224,37521,0
2015/5/8,68,68.6,67.5,68,-0.4,-0.5848,68.9,69.23,67.9,,,546,553,2741,2812.2,2978.6,33,28,17.5,-16619,-236,37442,37077,36473,438,439,423,840,847,872,38721,38363,37768,0
2015/5/11,68,68,66.8,67.1,-0.9,-1.3235,68.42,69.15,68.015,,,540,559,2679,2761.8,2930.3,38,31.8,21.3,-17164,-545,37439,37187,36712,439,439,428,830,842,868,38709,38467,38007,0
2015/5/12,67.1,67.8,67.1,67.5,0.4,0.5961,68,68.92,68.05,,,513,575,2630,2717.8,2859.2,41,34.8,25.4,-17154,10,36048,37016,36773,439,439,433,830,837,852,37318,38292,38058,0
2015/5/13,67.9,67.9,67.3,67.4,-0.1,-0.1481,67.68,68.63,68.065,,,412,516,2629,2687,2793.9,40,36.4,29.4,-16996,158,36063,36834,36789,439,439,439,848,838,849,37351,38111,38076,0
2015/5/14,67.5,67.7,66.8,66.8,-0.6,-0.8902,67.36,68.32,68.07,,,736,549,2623,2660.4,2754.8,48,40,32.7,-17354,-358,36538,36707,36820,440,440,439,825,835,844,37804,37981,38103,0
2015/5/15,67,67,66.6,66.7,-0.1,-0.1497,67.1,68,68.06,,,274,495,2598,2631.8,2722,54,44.2,36.1,-17634,-280,36694,36557,36817,440,440,439,824,832,839,37959,37829,38096,0
2015/5/18,66.7,66.9,66.5,66.8,0.1,0.1499,67.04,67.73,68.04,,,474,481,2561,2608.2,2685,53,47.2,39.5,-17958,-324,36966,36463,36825,440,440,439,816,829,835,38223,37732,38099,0
2015/5/19,66.8,67.8,66.7,67,0.2,0.2994,66.94,67.47,68.085,,,924,564,2615,2605.2,2661.5,54,49.8,42.3,-17594,364,37280,36709,36863,440,440,440,813,825,831,38534,37975,38134,0
2015/5/20,66.9,67,66.5,66.6,-0.4,-0.597,66.78,67.23,68.075,,,834,648,2635,2606.4,2646.7,55,52.8,44.6,-17691,-97,37384,36973,36903,440,441,440,798,815,827,38623,38229,38170,0
2015/5/21,66.5,66.5,66,66.1,-0.5,-0.7508,66.64,67,68.055,,,406,582,2632,2608.2,2634.3,51,53.4,46.7,-18147,-456,37315,37129,36918,440,441,440,789,808,822,38545,38378,38179,0
