日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/03/27,161.00,161.00,159.50,160.50,0.00,0.00,,,,,,59,,1921.0000,,,112.0000,,,-15660,-15660,787,,,43,,,333,,,1164,,,0.000,
2015/03/30,160.50,161.00,159.00,159.50,-1.00,-0.6231,,,,,,65,,1897.0000,,,36.0000,,,-15936,-276,806,,,43,,,330,,,1180,,,0.000,
2015/03/31,160.00,169.50,160.00,164.00,4.50,2.8213,,,,,,226,,1928.0000,,,41.0000,,,-15767,169,829,,,43,,,340,,,1213,,,0.000,
2015/04/01,164.00,165.00,162.00,162.00,-2.00,-1.2195,,,,,,37,,1937.0000,,,44.0000,,,-16092,-325,830,,,44,,,331,,,1206,,,0.000,
2015/04/02,162.00,164.00,160.00,162.00,0.00,0.00,161.6000,,,,,69,91,1900.0000,1916.6000,,41.0000,54.8000,,-15820,272,844,820,,44,44,,331,333,,1220,1197,,0.000,
2015/04/07,163.00,164.00,162.00,163.00,1.00,0.6173,162.1000,,,,,32,85,1900.0000,1912.4000,,42.0000,40.8000,,-15585,235,845,832,,44,44,,331,333,,1220,1208,,0.000,
2015/04/08,162.00,162.00,159.00,160.00,-3.00,-1.8405,162.2000,,,,,70,86,1895.0000,1912.0000,,44.0000,42.4000,,-15683,-98,851,840,,44,44,,330,333,,1225,1217,,0.000,
2015/04/09,160.00,161.50,159.50,159.50,-0.50,-0.3125,161.3000,,,,,57,53,1893.0000,1905.0000,,38.0000,41.8000,,-15804,-121,848,844,,44,44,,324,330,,1216,1218,,0.000,
2015/04/10,160.50,160.50,158.50,158.50,-1.00,-0.627,160.6000,,,,,75,60,1873.0000,1892.2000,,38.0000,40.6000,,-15863,-59,862,850,,44,44,,319,327,,1225,1222,,0.000,
2015/04/13,158.50,159.00,157.50,158.50,0.00,0.00,159.9000,160.7500,,,,70,60,1862.0000,1884.6000,1900.6000,32.0000,38.8000,46.8000,-15672,191,869,855,838,44,44,44,316,324,329,1229,1224,1210,0.000,
2015/04/14,159.50,163.00,159.50,160.50,2.00,1.2618,159.4000,160.7500,,,,56,65,1854.0000,1875.4000,1893.9000,33.0000,37.0000,38.9000,-15527,145,868,860,846,44,44,44,317,322,327,1229,1225,1217,0.000,
2015/04/15,160.50,161.00,158.00,158.00,-2.50,-1.5576,159.0000,160.6000,,,,70,65,1837.0000,1863.8000,1887.9000,24.0000,33.0000,37.7000,-15932,-405,857,861,851,40,43,44,314,318,326,1211,1223,1220,0.000,
2015/04/16,158.00,159.50,158.00,159.00,1.00,0.6329,158.9000,160.1000,,,,53,64,1841.0000,1853.4000,1879.2000,17.0000,28.8000,35.3000,-15801,131,848,861,853,40,42,43,297,313,321,1186,1217,1217,0.000,
2015/04/17,159.50,161.50,158.00,161.50,2.50,1.5723,159.5000,160.0500,,,,56,61,1843.0000,1847.4000,1869.8000,0.0000,21.2000,30.9000,-15904,-103,848,858,854,40,42,43,296,309,318,1185,1208,1215,0.000,
2015/04/20,160.00,161.00,158.50,159.50,-2.00,-1.2384,159.7000,159.8000,,,,36,54,1844.0000,1843.8000,1864.2000,0.0000,14.8000,26.8000,-16272,-368,852,855,855,39,41,42,297,305,315,1189,1201,1212,0.000,
2015/04/21,161.00,161.00,158.00,158.00,-1.50,-0.9404,159.2000,159.3000,,,,61,55,1857.0000,1844.4000,1859.9000,0.0000,8.2000,22.6000,-16784,-512,852,852,856,39,40,42,297,301,311,1189,1193,1209,0.000,
2015/04/22,158.00,159.50,158.00,158.00,0.00,0.00,159.2000,159.1000,,,,31,47,1853.0000,1847.6000,1855.7000,0.0000,3.4000,18.2000,-16621,163,844,849,855,39,40,42,297,298,308,1181,1187,1205,0.000,
2015/04/23,158.00,160.00,158.00,159.00,1.00,0.6329,159.2000,159.0500,,,,51,47,1854.0000,1850.2000,1851.8000,6.0000,1.2000,15.0000,-16182,439,848,849,855,39,40,41,292,297,305,1180,1186,1201,0.000,
2015/04/24,158.50,160.50,158.50,159.00,0.00,0.00,158.7000,159.1000,,,,59,47,1846.0000,1850.8000,1849.1000,11.0000,3.4000,12.3000,-15985,197,866,853,855,39,40,41,295,296,303,1201,1189,1199,0.000,
2015/04/27,160.50,162.00,159.00,159.00,0.00,0.00,158.6000,159.1500,159.9500,,,61,52,1846.0000,1851.2000,1847.5000,14.0000,6.2000,10.5000,-15717,268,888,860,857,39,40,40,296,296,301,1224,1196,1198,0.000,
2015/04/28,160.00,161.00,159.00,159.50,0.50,0.3145,158.9000,159.0500,159.9000,,,91,58,1849.0000,1849.6000,1847.0000,17.0000,9.6000,8.9000,-15773,-56,901,870,861,39,40,40,297,296,299,1238,1206,1199,0.000,
2015/04/29,159.50,162.00,159.50,160.50,1.00,0.627,159.4000,159.3000,159.9500,,,73,67,1834.0000,1845.8000,1846.7000,17.0000,13.0000,8.2000,-15858,-85,928,886,868,39,40,40,301,297,297,1269,1223,1205,0.000,
2015/04/30,161.00,162.00,159.50,160.50,0.00,0.00,159.7000,159.4500,159.7750,,,67,70,1832.0000,1841.4000,1845.8000,17.0000,15.2000,8.2000,-15561,297,967,910,880,39,40,40,299,298,298,1306,1249,1217,0.000,
2015/05/04,160.50,160.50,158.50,159.00,-1.50,-0.9346,159.7000,159.2000,159.6250,,,58,70,1819.0000,1836.0000,1843.4000,12.0000,15.4000,9.4000,-15858,-297,970,931,892,39,40,40,299,299,298,1309,1270,1230,0.000,
2015/05/05,158.50,159.50,158.00,158.00,-1.00,-0.6289,159.5000,159.0500,159.4250,,,46,67,1806.0000,1828.0000,1839.6000,14.0000,15.4000,10.8000,-16116,-258,983,950,905,39,40,40,299,300,298,1322,1290,1243,0.000,
2015/05/06,158.50,160.00,158.00,158.50,0.50,0.3165,159.3000,159.1000,159.2000,,,34,55,1804.0000,1819.0000,1834.3000,15.0000,15.0000,12.3000,-15928,188,1001,970,920,39,40,40,299,300,298,1340,1310,1258,0.000,
