日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2012/05/17,80.40,80.40,79.50,79.90,0.00,0.00,,,,,,4430,,4164.0000,,,460.0000,,,-8940,-8940,2027861,,,79668,,,34505,,,2142036,,,0.000,
2012/05/18,77.00,78.70,77.00,78.00,-1.90,-2.378,,,,,,6637,,4149.0000,,,348.0000,,,-9717,-777,2024743,,,79498,,,34839,,,2139081,,,0.000,
2012/05/21,78.00,78.30,77.20,78.30,0.30,0.3846,,,,,,3358,,4124.0000,,,366.0000,,,-9493,224,2024235,,,79404,,,35110,,,2138750,,,0.000,
2012/05/22,78.90,79.20,78.40,79.20,0.90,1.1494,,,,,,2588,,4112.0000,,,347.0000,,,-8892,601,2024347,,,79404,,,35029,,,2138781,,,0.000,
2012/05/23,78.40,78.60,78.00,78.30,-0.90,-1.1364,78.7400,,,,,5188,4440,4094.0000,4128.6000,,424.0000,389.0000,,-9539,-647,2022260,2024690,,79368,79469,,35298,34957,,2136928,2139116,,0.000,
2012/05/24,78.30,78.70,77.00,78.60,0.30,0.3831,78.4800,,,,,5062,4566,4055.0000,4106.8000,,667.0000,430.4000,,-10033,-494,2021538,2023425,,78805,79297,,35641,35184,,2135986,2137906,,0.000,
2012/05/25,77.20,79.00,77.20,78.90,0.30,0.3817,78.6600,,,,,4240,4087,3965.0000,4070.0000,,645.0000,489.8000,,-10413,-380,2021457,2022768,,78905,79178,,35680,35352,,2136043,2137298,,0.000,
2012/05/28,78.50,79.70,78.00,79.70,0.80,1.0139,78.9400,,,,,2942,4004,3988.0000,4042.8000,,660.0000,548.6000,,-10048,365,2021419,2022205,,78861,79069,,35706,35471,,2135987,2136745,,0.000,
2012/05/29,80.10,80.50,79.20,80.20,0.50,0.6274,79.1400,,,,,5719,4630,3897.0000,3999.8000,,632.0000,605.6000,,-9198,850,2021030,2021541,,78740,78937,,35676,35601,,2135447,2136079,,0.000,
2012/05/30,80.20,80.20,77.60,77.80,-2.40,-2.9925,79.0400,78.8900,,,,10273,5647,3926.0000,3966.2000,4047.4000,766.0000,674.0000,531.5000,-9645,-447,2018679,2020825,2022757,78589,78781,79125,35672,35676,35316,2132942,2135281,2137199,0.000,
2012/05/31,77.00,79.10,75.80,79.00,1.20,1.5424,79.1200,78.8000,,,,25155,9665,3632.0000,3881.6000,3994.2000,1084.0000,757.4000,593.9000,-9528,117,2018735,2020264,2021845,78519,78724,79010,35471,35642,35413,2132727,2134630,2136268,0.000,
