日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/09,94.50,97.60,94.40,96.00,0.00,0.00,,,,,,8543,,23686.0000,,,5113.0000,,,-15804,-15804,51095,,,6406,,,4411,,,61913,,,0.000,
2015/04/10,97.00,97.60,95.50,96.00,0.00,0.00,,,,,,6315,,22920.0000,,,3308.0000,,,-15863,-59,51398,,,6691,,,4308,,,62398,,,0.000,
2015/04/13,96.60,98.40,96.60,98.10,2.10,2.1875,,,,,,6712,,22771.0000,,,3301.0000,,,-15672,191,52662,,,6904,,,4223,,,63789,,,0.000,
2015/04/14,98.50,100.50,97.90,100.00,1.90,1.9368,,,,,,8107,,23731.0000,,,3106.0000,,,-15527,145,52822,,,7181,,,4801,,,64804,,,0.000,
2015/04/15,101.00,103.00,98.20,102.00,2.00,2.00,98.4200,,,,,9081,7751,23770.0000,23375.6000,,3023.0000,3570.2000,,-15932,-405,53615,52319,,7298,6897,,5344,4618,,66257,63833,,0.000,
2015/04/16,109.00,109.00,109.00,109.00,7.00,6.8627,101.0200,,,,,7031,7449,24744.0000,23587.2000,,3018.0000,3151.2000,,-15801,131,53415,52782,,7570,7129,,5525,4840,,66510,64752,,0.000,
2015/04/17,112.00,113.00,109.00,109.00,0.00,0.00,103.6200,,,,,21497,10485,23768.0000,23756.8000,,3521.0000,3193.8000,,-15904,-103,55898,53682,,8583,7508,,4895,4958,,69376,66148,,0.000,
2015/04/20,109.00,111.00,108.00,111.00,2.00,1.8349,106.2000,,,,,10320,11207,24860.0000,24174.6000,,3712.0000,3276.0000,,-16272,-368,56957,54541,,8971,7921,,4662,5046,,70590,67508,,0.000,
2015/04/21,112.00,112.50,103.50,105.50,-5.50,-4.955,107.3000,,,,,12358,12057,25168.0000,24462.0000,,3169.0000,3288.6000,,-16784,-512,57830,55543,,9087,8302,,4660,5017,,71578,68863,,0.000,
2015/04/22,106.50,111.50,106.50,110.50,5.00,4.7393,109.0000,103.7100,,,,12612,12763,24683.0000,24644.6000,24010.1000,2475.0000,3179.0000,3374.6000,-16621,163,59138,56648,54483,9588,8760,7829,3970,4743,4680,72697,70151,66992,0.000,
2015/04/23,112.50,112.50,109.00,111.00,0.50,0.4525,109.4000,105.2100,,,,7785,12914,24371.0000,24570.0000,24078.6000,30.0000,2581.4000,2866.3000,-16182,439,58108,57586,55184,9881,9223,8176,3744,4386,4613,71734,71196,67974,0.000,
2015/04/24,111.00,117.00,110.00,116.00,5.00,4.5045,110.8000,107.2100,,,,13260,11267,25207.0000,24857.8000,24307.3000,0.0000,1877.2000,2535.5000,-15985,197,58306,58068,55875,10380,9582,8545,4968,4401,4679,73655,72051,69100,0.000,
2015/04/27,117.00,117.50,115.00,115.50,-0.50,-0.431,111.7000,108.9500,,,,5528,10308,25260.0000,24937.8000,24556.2000,0.0000,1134.8000,2205.4000,-15717,268,58308,58339,56440,10515,9891,8906,4907,4450,4748,73731,72679,70094,0.000,
