"115年04月10日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","25.40","3.15","114","-","0.84","114/4",
"1102","亞泥","35.65","6.45","114","12.60","0.70","114/4",
"1103","嘉泥","13.85","3.97","113","16.49","0.50","114/4",
"1104","環泥","29.50","6.27","114","11.52","0.84","114/4",
"1108","幸福","14.85","6.73","114","6.81","1.04","114/4",
"1109","信大","15.40","5.84","114","14.95","0.63","114/4",
"1110","東泥","15.20","1.97","114","42.22","0.92","114/4",
"1201","味全","13.35","1.57","114","33.38","0.88","114/4",
"1203","味王","40.45","2.47","114","22.35","1.51","114/4",
"1210","大成","54.30","5.52","114","12.54","1.71","114/4",
"1213","大飲","9.50","3.68","113","-","0.82","114/4",
"1215","卜蜂","143.50","4.88","114","13.81","3.40","114/4",
"1216","統一","71.80","4.18","114","20.81","3.00","114/4",
"1217","愛之味","10.25","2.44","114","24.40","0.65","114/4",
"1218","泰山","19.35","6.82","114","12.17","0.73","114/4",
"1219","福壽","14.20","3.52","113","31.56","1.06","114/4",
"1220","台榮","12.50","1.60","114","156.25","0.94","114/4",
"1225","福懋油","32.65","3.06","114","20.15","2.02","114/4",
"1227","佳格","30.05","4.46","114","22.59","1.47","114/4",
"1229","聯華","44.35","4.51","114","17.26","1.39","114/4",
"1231","聯華食","91.10","2.74","114","23.91","3.75","114/4",
"1232","大統益","150.00","4.80","114","18.16","4.06","114/4",
"1233","天仁","29.45","0.68","114","39.27","1.97","114/4",
"1234","黑松","35.75","4.62","114","17.88","0.76","114/4",
"1235","興泰","44.10","5.67","113","-","0.69","114/4",
"1236","宏亞","25.55","6.46","114","-","0.88","114/4",
"1256","鮮活果汁-KY","152.50","4.33","114","14.27","1.38","114/4",
"1301","台塑","46.95","1.06","114","-","0.82","114/4",
"1303","南亞","81.60","0.98","114","143.16","1.82","114/4",
"1304","台聚","15.95","0.94","114","-","0.98","114/4",
"1305","華夏","16.70","0.60","114","-","1.26","114/4",
"1307","三芳","31.80","6.92","114","11.16","1.26","114/4",
"1308","亞聚","16.55","1.21","114","-","0.96","114/4",
"1309","台達化","22.60","0.66","114","-","1.56","114/4",
"1310","台苯","10.30","0.00","113","-","0.73","114/4",
