"115年04月09日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","25.10","3.19","114","-","0.83","114/4",
"1102","亞泥","35.90","6.41","114","12.69","0.71","114/4",
"1103","嘉泥","13.70","4.01","113","16.31","0.50","114/4",
"1104","環泥","29.20","6.34","114","11.41","0.83","114/4",
"1108","幸福","14.80","6.76","114","6.79","1.04","114/4",
"1109","信大","15.45","5.83","114","15.00","0.63","114/4",
"1110","東泥","15.40","1.95","114","42.78","0.93","114/4",
"1201","味全","13.35","1.57","114","33.38","0.88","114/4",
"1203","味王","39.90","2.51","114","22.04","1.49","114/4",
"1210","大成","54.40","5.51","114","12.56","1.71","114/4",
"1213","大飲","9.45","3.70","113","-","0.82","114/4",
"1215","卜蜂","141.00","4.96","114","13.57","3.34","114/4",
"1216","統一","72.00","4.17","114","20.87","3.01","114/4",
"1217","愛之味","10.25","2.44","114","24.40","0.65","114/4",
"1218","泰山","19.35","6.82","114","12.17","0.73","114/4",
"1219","福壽","13.95","3.58","113","31.00","1.04","114/4",
"1220","台榮","12.50","1.60","114","156.25","0.94","114/4",
"1225","福懋油","32.45","3.08","114","20.03","2.01","114/4",
"1227","佳格","30.10","4.45","114","22.63","1.47","114/4",
"1229","聯華","44.65","4.48","114","17.37","1.40","114/4",
"1231","聯華食","92.30","2.71","114","24.23","3.80","114/4",
"1232","大統益","150.50","4.78","114","18.22","4.08","114/4",
"1233","天仁","29.30","0.68","114","39.07","1.96","114/4",
"1234","黑松","35.85","4.60","114","17.93","0.76","114/4",
"1235","興泰","43.00","5.81","113","-","0.68","114/4",
"1236","宏亞","25.40","6.50","114","-","0.87","114/4",
"1256","鮮活果汁-KY","150.00","4.40","114","14.03","1.36","114/4",
"1301","台塑","47.40","1.05","114","-","0.83","114/4",
"1303","南亞","85.20","0.94","114","149.47","1.90","114/4",
"1304","台聚","15.85","0.95","114","-","0.97","114/4",
"1305","華夏","16.40","0.61","114","-","1.23","114/4",
"1307","三芳","31.40","7.01","114","11.02","1.24","114/4",
"1308","亞聚","16.85","1.19","114","-","0.98","114/4",
"1309","台達化","23.45","0.64","114","-","1.62","114/4",
"1310","台苯","10.50","0.00","113","-","0.75","114/4",
"1312","國喬","12.80","0.00","113","-","0.50","114/4",
"1313","聯成","11.90","0.84","114","-","0.54","114/4",
"1314","中石化","8.04","0.00","113","-","0.40","114/4",
"1315","達新","64.80","6.94","114","41.81","0.61","114/4",
"1316","上曜","12.05","0.00","113","-","0.96","114/4",
"1319","東陽","80.10","6.24","114","12.46","1.69","114/4",
"1321","大洋","33.40","1.14","113","-","1.30","114/4",
"1323","永裕","21.90","4.11","114","84.23","0.78","114/4",
"1324","地球","11.85","1.69","113","-","1.00","114/4",
"1325","恆大","26.95","1.11","113","-","0.89","114/4",
"1326","台化","45.60","1.32","114","-","0.77","114/4",
"1337","再生-KY","5.62","0.00","113","-","0.41","114/4",
"1338","廣華-KY","15.60","1.92","114","-","0.22","114/4",
"1339","昭輝","41.50","6.02","114","17.22","0.76","114/4",
"1340","勝悅-KY","6.58","0.00","113","-","0.39","114/4",
"1341","富林-KY","59.70","6.70","114","16.09","2.44","114/4",
"1342","八貫","87.80","6.83","114","15.46","2.86","114/4",
"1402","遠東新","26.90","4.65","114","18.42","0.63","114/4",
"1409","新纖","15.85","5.68","114","13.21","0.61","114/4",
"1410","南染","31.55","0.63","114","53.47","1.85","114/4",
"1413","宏洲","9.93","0.00","113","22.07","1.16","114/4",
"1414","東和","16.95","1.18","114","80.71","1.15","114/4",
"1416","廣豐","11.60","4.91","114","14.32","0.49","114/4",
"1417","嘉裕","9.05","2.76","114","14.60","0.73","114/4",
"1418","東華","18.85","0.00","113","-","0.83","114/4",
"1419","新紡","62.70","2.39","113","15.26","1.07","114/4",
"1423","利華","39.95","9.01","114","9.16","1.08","114/4",
"1432","大魯閣","17.45","11.46","114","2.89","1.13","114/4",
"1434","福懋","16.40","3.05","114","32.16","0.65","114/4",
"1435","中福","0.00","0.00","113","-","2.08","114/4",
"1436","華友聯","53.00","9.53","114","10.58","1.58","114/4",
"1437","勤益控","30.50","3.15","114","12.60","0.75","114/4",
"1438","三地開發","28.40","0.00","113","16.32","1.01","114/4",
"1439","雋揚","27.80","1.80","114","8.66","0.86","114/4",
"1440","南紡","12.65","2.37","114","-","0.76","114/4",
"1441","大東","9.94","0.00","113","-","1.54","114/4",
"1442","名軒","26.40","17.05","113","8.71","1.21","114/4",
"1443","立益物流","23.60","0.00","113","20.88","1.39","114/4",
"1444","力麗","6.22","0.00","113","-","0.64","114/4",
"1445","大宇","12.40","4.03","114","-","0.76","114/4",
"1446","宏和","16.40","9.15","114","10.12","0.81","114/4",
"1447","力鵬","5.06","0.00","113","-","0.57","114/4",
"1449","佳和","16.40","0.00","114","149.09","0.92","114/4",
"1451","年興","18.30","5.46","114","10.40","0.49","114/4",
