日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/9/19,9.2,9.23,9.2,9.23,0,0,,,,,,277902,,0,,,0,,,-5504,-5504,0,,,0,,,0,,,0,,,0
2011/9/20,9.25,9.25,9.2,9.2,-0.03,-0.325,,,,,,4000,,0,,,0,,,-5331,173,0,,,0,,,0,,,0,,,0
2011/9/21,9.35,9.36,9.2,9.2,0,0,,,,,,14000,,0,,,0,,,-5009,322,0,,,0,,,0,,,0,,,0
2011/9/23,8.89,9.02,8.89,8.89,-0.31,-3.3696,,,,,,42000,,0,,,0,,,-6449,-1440,0,,,0,,,0,,,0,,,0
2011/9/26,8.62,8.8,8.55,8.7,-0.19,-2.1372,9.044,,,,,254000,118380,0,0,,0,0,,-7346,-897,0,0,,0,0,,0,0,,0,0,,0
2011/9/27,8.93,8.93,8.6,8.63,-0.07,-0.8046,8.924,,,,,206000,104000,0,0,,0,0,,-6794,552,0,0,,0,0,,0,0,,0,0,,0
2011/9/28,8.55,8.6,8.5,8.53,-0.1,-1.1587,8.79,,,,,110000,125200,0,0,,0,0,,-6681,113,0,0,,0,0,,0,0,,0,0,,0
2011/9/29,8.5,8.5,8.32,8.35,-0.18,-2.1102,8.62,,,,,204000,163200,0,0,,0,0,,-6384,297,0,0,,0,0,,0,0,,0,0,,0
2011/9/30,8.5,8.5,8.4,8.4,0.05,0.5988,8.522,,,,,223000,199400,0,0,,0,0,,-6159,225,0,0,,0,0,,0,0,,0,0,,0
2011/10/3,8.6,8.6,8.5,8.5,0.1,1.1905,8.482,8.763,,,,6118,149823,0,0,0,0,0,0,-6818,-659,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/10/7,8.2,8.5,8.2,8.4,-0.1,-1.1765,8.436,8.68,,,,8000,110223,0,0,0,0,0,0,-6269,549,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/10/11,8.5,8.5,8.5,8.5,0.1,1.1905,8.43,8.61,,,,2000,88623,0,0,0,0,0,0,-5580,689,0,0,0,0,0,0,0,0,0,0,0,0,0
