日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 未平倉量",
2011/04/19,23.10,23.10,23.09,23.10,0.00,0.00,,,,,,404000,,0.0000,,,0.0000,,,0,,,0,,,0,,,0,,,-2975,-2975,0.000,
2011/04/22,24.00,24.00,24.00,24.00,0.90,3.8961,,,,,,1000,,0.0000,,,0.0000,,,0,,,0,,,0,,,0,,,-2614,361,0.000,
2011/04/25,24.00,24.00,22.90,23.00,-1.00,-4.1667,,,,,,7200,,0.0000,,,0.0000,,,0,,,0,,,0,,,0,,,-2538,76,0.000,
2011/04/26,23.00,23.00,23.00,23.00,0.00,0.00,,,,,,1000,,0.0000,,,0.0000,,,0,,,0,,,0,,,0,,,-2551,-13,0.000,
2011/05/03,22.90,22.90,22.50,22.50,-0.50,-2.1739,23.1200,,,,,6000,83840,0.0000,0.0000,,0.0000,0.0000,,0,0,,0,0,,0,0,,0,0,,-3353,-802,0.000,
2011/05/04,22.63,22.63,22.63,22.63,0.13,0.5778,23.0260,,,,,100,3060,0.0000,0.0000,,0.0000,0.0000,,0,0,,0,0,,0,0,,0,0,,-3124,229,0.000,
2011/05/05,21.85,21.85,21.85,21.85,-0.78,-3.4468,22.5960,,,,,2100,3280,0.0000,0.0000,,0.0000,0.0000,,0,0,,0,0,,0,0,,0,0,,-3062,62,0.000,
2011/05/06,22.00,22.00,22.00,22.00,0.15,0.6865,22.3960,,,,,1000,2040,0.0000,0.0000,,0.0000,0.0000,,0,0,,0,0,,0,0,,0,0,,-3103,-41,0.000,
2011/05/09,21.50,21.55,21.00,21.05,-0.95,-4.3182,22.0060,,,,,9000,3640,0.0000,0.0000,,0.0000,0.0000,,0,0,,0,0,,0,0,,0,0,,-3064,39,0.000,
2011/05/11,21.68,21.68,20.50,21.00,-0.05,-0.2375,21.7060,22.4130,,,,5000,3440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,-3353,-289,0.000,
2011/05/12,20.90,20.90,20.90,20.90,-0.10,-0.4762,21.3600,22.1930,,,,1000,3620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,-3382,-29,0.000,
2011/05/18,21.05,21.05,21.05,21.05,0.15,0.7177,21.2000,21.8980,,,,500,3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,-3527,-145,0.000,
2011/05/19,20.50,20.50,20.30,20.30,-0.75,-3.5629,20.8600,21.6280,,,,4500,4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,-3663,-136,0.000,
2011/05/26,21.05,21.05,21.05,21.05,0.75,3.6946,20.8600,21.4330,,,,4000,3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,-4068,-405,0.000,
2011/05/30,21.15,21.15,21.00,21.00,-0.05,-0.2375,20.8600,21.2830,,,,6000,3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,-3955,113,0.000,
2011/05/31,21.15,21.15,21.15,21.15,0.15,0.7143,20.9100,21.1350,,,,1030,3206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,-3701,254,0.000,
