日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/11/25,54,54.5,53.7,54,0,0,,,,,,218,,212,,,1,,,-9191,-9191,211857,,,2388,,,148,,,214394,,,0
2011/11/28,54.5,55,54.3,55,1,1.8519,,,,,,574,,242,,,1,,,-8609,582,211779,,,2417,,,149,,,214346,,,0
2011/11/29,55.3,57.1,55.2,56.4,1.4,2.5455,,,,,,1652,,438,,,1,,,-7969,640,211418,,,2640,,,223,,,214282,,,0
2011/11/30,56.8,57.5,56,57,0.6,1.0638,,,,,,1585,,444,,,2,,,-8583,-614,211068,,,3176,,,264,,,214509,,,0
2011/12/1,57.3,57.5,56.5,56.5,-0.5,-0.8772,55.78,,,,,1236,1053,352,337.6,,1,1.2,,-7707,876,210782,211381,,3383,2801,,266,210,,214432,214393,,0
2011/12/2,56.5,57.7,56.4,56.5,0,0,56.28,,,,,841,1177,417,378.6,,1,1.2,,-7968,-261,210676,211145,,3348,2993,,270,235,,214295,214373,,0
2011/12/5,56.5,56.9,55.1,55.8,-0.7,-1.2389,56.44,,,,,491,1161,417,413.6,,3,1.6,,-8227,-259,210451,210880,,3322,3174,,288,262,,214062,214316,,0
2011/12/6,55.7,55.7,55.1,55.3,-0.5,-0.8961,56.22,,,,,618,954,370,400,,1,1.6,,-8889,-662,210214,210639,,3408,3328,,338,285,,213961,214252,,0
2011/12/7,55.5,55.9,55.3,55.7,0.4,0.7233,55.96,,,,,452,727,441,399.4,,1,1.4,,-8700,189,210126,210450,,3488,3390,,340,301,,213955,214141,,0
2011/12/8,56.2,57.1,55.7,57,1.3,2.3339,56.06,55.92,,,,1189,718,479,424.8,381.2,2,1.6,1.4,-9162,-462,209823,210259,210820,3821,3478,3139,339,315,263,213984,214051,214222,0
2011/12/9,57.2,58,56.8,57.1,0.1,0.1754,56.18,56.23,,,,996,749,509,443.2,410.9,13,4,2.6,-9527,-365,209574,210038,210592,3980,3604,3299,334,328,281,213889,213970,214172,0
2011/12/12,57.2,57.5,56.8,57.1,0,0,56.44,56.44,,,,580,767,489,457.6,435.6,13,6,3.8,-9383,144,209267,209801,210340,4274,3795,3484,0,270,266,213542,213866,214091,0
2011/12/13,57.2,57.2,56.2,56.6,-0.5,-0.8757,56.7,56.46,,,,287,700,487,481,440.5,7,7.2,4.4,-9770,-387,209274,209613,210126,4274,3968,3648,330,269,277,213879,213850,214051,0
2011/12/14,56.9,57,56.1,57,0.4,0.7067,56.96,56.46,,,,404,691,473,487.4,443.4,7,8.4,4.9,-9421,349,209166,209421,209936,4286,4128,3759,0,201,251,213453,213750,213945,0
2011/12/15,57,57.2,56.2,56.7,-0.3,-0.5263,56.9,56.48,,,,423,538,427,477,450.9,9,9.8,5.7,-10049,-628,209065,209270,209764,4352,4234,3856,0,133,224,213418,213636,213844,0
2011/12/16,57,57,56.2,56.2,-0.5,-0.8818,56.72,56.45,,,,369,412,439,463,453.1,9,9,6.5,-10086,-37,208975,209150,209594,4351,4308,3956,329,132,230,213656,213590,213780,0
2011/12/19,56.1,56.1,54.3,54.4,-1.8,-3.2028,56.18,56.31,,,,765,449,372,439.6,448.6,4,7.2,6.6,-10919,-833,208712,209039,209420,4400,4333,4064,358,204,237,213471,213576,213721,0
2011/12/20,54.4,55,54.3,54.8,0.4,0.7353,55.82,56.26,,,,758,543,322,406.6,443.8,3,6.4,6.8,-10724,195,208519,208888,209251,4437,4366,4167,362,210,239,213319,213464,213657,0
2011/12/21,55.9,55.9,55.2,55.3,0.5,0.9124,55.48,56.22,,,,456,554,319,375.8,431.6,3,5.6,7,-9697,1027,208530,208761,209091,4507,4410,4269,0,210,205,213038,213381,213565,0
2011/12/22,55.1,56.1,55.1,56.1,0.8,1.4467,55.36,56.13,56.025,,,561,581,293,349,413,3,4.4,7.1,-9941,-244,208639,208676,208973,4508,4441,4337,358,282,207,213506,213398,213517,0
2011/12/23,56.4,56.5,55.6,56.2,0.1,0.1783,55.36,56.04,56.135,,,543,616,269,315,389,3,3.2,6.1,-9138,803,208500,208581,208865,4507,4472,4390,0,216,174,213008,213269,213429,0
2011/12/26,56.1,56.1,54.6,55.4,-0.8,-1.4235,55.56,55.87,56.155,,,685,600,285,297.6,368.6,2,2.8,5,-9267,-129,208292,208497,208768,4507,4494,4413,0,144,174,212800,213134,213355,0
2011/12/27,55.4,55.4,54.4,54.7,-0.7,-1.2635,55.54,55.68,56.07,,,1082,665,353,303.8,355.2,2,2.6,4.5,-9463,-196,207999,208393,208640,4508,4508,4437,0,72,141,212508,212972,213218,0
2011/12/28,54.5,54.8,54.2,54.8,0.1,0.1828,55.44,55.46,55.96,,,488,671,357,311.4,343.6,2,2.4,4,-9518,-55,207880,208263,208512,4568,4520,4465,360,144,177,212809,212926,213154,0
2011/12/29,54.7,55.1,54,54.5,-0.3,-0.5474,55.12,55.24,55.86,,,837,727,368,326.4,337.7,2,2.2,3.3,-9460,58,207802,208095,208385,4568,4532,4487,392,151,216,212763,212778,213088,0
2011/12/30,54.4,54.6,54,54.4,-0.1,-0.1835,54.76,55.06,55.755,,,966,811,382,349,332,2,2,2.6,-9509,-49,207577,207911,208246,4567,4544,4508,397,230,223,212542,212685,212977,0
2012/1/2,54.3,54.4,53.5,53.8,-0.6,-1.1029,54.44,55,55.655,,,1100,894,510,394,345.8,1,1.8,2.3,-10067,-558,207283,207709,208103,5492,4741,4618,0,230,187,212776,212680,212907,0
2012/1/3,53.8,54.2,53.7,53.8,0,0,54.26,54.9,55.58,,,770,832,554,434.2,369,1,1.6,2.1,-9497,570,207059,207521,207957,5448,4929,4719,402,310,191,212910,212760,212866,0
