日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2011/09/29,9.95,10.45,9.95,10.35,0.00,0.00,,,,,,161.0000,,0.0000,,,0.0000,,,-6384,-6384,58,,,0,,,0,,,58,,,0.000,
2011/09/30,10.40,10.50,10.10,10.30,-0.05,-0.4831,,,,,,59.0000,,0.0000,,,0.0000,,,-6159,225,52,,,0,,,0,,,52,,,0.000,
2011/10/03,10.30,10.30,10.05,10.15,-0.15,-1.4563,,,,,,71.0000,,0.0000,,,0.0000,,,-6818,-659,52,,,0,,,0,,,52,,,0.000,
2011/10/04,10.10,10.30,10.00,10.30,0.15,1.4778,,,,,,62.0000,,0.0000,,,0.0000,,,-6891,-73,52,,,0,,,0,,,52,,,0.000,
2011/10/05,10.20,10.35,10.10,10.35,0.05,0.4854,10.2900,,,,,25.0000,75.6000,0.0000,0.0000,,0.0000,0.0000,,-7155,-264,52,53,,0,0,,0,0,,52,53,,0.000,
2011/10/06,10.25,10.30,10.10,10.10,-0.25,-2.4155,10.2400,,,,,64.0000,56.2000,0.0000,0.0000,,0.0000,0.0000,,-6636,519,53,52,,0,0,,0,0,,53,52,,0.000,
2011/10/07,10.10,10.15,10.05,10.05,-0.05,-0.495,10.1900,,,,,66.0000,57.6000,0.0000,0.0000,,0.0000,0.0000,,-6269,367,54,53,,0,0,,0,0,,54,53,,0.000,
2011/10/11,10.10,10.20,10.00,10.05,0.00,0.00,10.1700,,,,,287.0000,100.8000,0.0000,0.0000,,0.0000,0.0000,,-5580,689,65,55,,0,0,,0,0,,65,55,,0.000,
2011/10/12,10.05,10.10,10.00,10.00,-0.05,-0.4975,10.1100,,,,,142.0000,116.8000,0.0000,0.0000,,0.0000,0.0000,,-5608,-28,63,57,,0,0,,0,0,,63,58,,0.000,
2011/10/13,10.10,10.70,10.10,10.70,0.70,7.00,10.1800,10.2350,,,,207.0000,153.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5281,327,75,62,58,0,0,0,0,0,0,75,62,58,0.000,
