日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2014/08/25,25.15,30.10,25.15,30.00,0.00,0.00,,,,,,127417,,0.0000,,,0.0000,,,-11436,-11436,28013,,,0,,,1115,,,29128,,,0.000,
2014/08/26,30.10,40.00,30.10,38.50,8.50,28.3333,,,,,,103886,,0.0000,,,0.0000,,,-11200,236,48035,,,0,,,2289,,,50324,,,0.000,
2014/08/27,39.00,42.00,36.00,36.60,-1.90,-4.9351,,,,,,76195,,0.0000,,,0.0000,,,-10821,379,45454,,,0,,,1404,,,46858,,,0.000,
2014/08/28,36.00,36.20,34.00,35.05,-1.55,-4.235,,,,,,40237,,0.0000,,,0.0000,,,-10885,-64,52597,,,0,,,1844,,,54441,,,0.000,
2014/08/29,35.55,36.30,34.50,35.55,0.50,1.4265,35.1400,,,,,31305,75808,0.0000,0.0000,,0.0000,0.0000,,-10714,171,58285,46477,,0,0,,2156,1762,,60441,48238,,0.000,
2014/09/01,35.55,35.75,34.90,35.00,-0.55,-1.5471,36.1400,,,,,16588,53642,0.0000,0.0000,,0.0000,0.0000,,-10660,54,59018,52678,,335,67,,2481,2035,,61834,54780,,0.000,
2014/09/02,35.00,35.25,32.60,33.30,-1.70,-4.8571,35.1000,,,,,35692,40003,0.0000,0.0000,,0.0000,0.0000,,-11101,-441,67124,56496,,330,133,,1658,1909,,69112,58537,,0.000,
2014/09/03,33.50,35.60,33.50,35.60,2.30,6.9069,34.9000,,,,,36891,32142,0.0000,0.0000,,0.0000,0.0000,,-11213,-112,69878,61380,,1280,389,,2338,2095,,73496,63865,,0.000,
2014/09/04,35.40,37.00,34.90,36.00,0.40,1.1236,35.0900,,,,,31399,30375,0.0000,0.0000,,0.0000,0.0000,,-11248,-35,71817,65224,,2172,823,,2953,2317,,76942,68365,,0.000,
2014/09/05,36.00,36.50,35.45,36.15,0.15,0.4167,35.2100,35.1750,,,,13530,26820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11215,33,73816,68331,57404,2680,1359,680,3003,2487,2124,79499,72177,60208,0.000,
