日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2012/3/27,176,222.5,167,210,0,0,,,,,,152,,0,,,0,,,-6625,-6625,0,,,0,,,0,,,0,,,0
2012/3/28,210,227.36,209,227.36,17.36,8.2667,,,,,,112,,0,,,0,,,-6763,-138,0,,,0,,,0,,,0,,,0
2012/3/29,227.36,260.58,215,215,-12.36,-5.4363,,,,,,53,,0,,,0,,,-7343,-580,0,,,0,,,0,,,0,,,0
2012/3/30,221.57,221.57,209,213.2,-1.8,-0.8372,,,,,,43,,0,,,0,,,-7078,265,0,,,0,,,0,,,0,,,0
2012/4/2,210,215,206,208,-5.2,-2.439,214.712,,,,,20,76,0,0,,0,0,,-7244,-166,0,0,,0,0,,0,0,,0,0,,0
2012/4/3,207,207,190,192.95,-15.05,-7.2356,211.302,,,,,16,48,0,0,,0,0,,-7783,-539,0,0,,0,0,,0,0,,0,0,,0
2012/4/5,193,195,190,193,0.05,0.0259,204.43,,,,,31,32,0,0,,0,0,,-8189,-406,0,0,,0,0,,0,0,,0,0,,0
2012/4/6,198.5,206,190,193,0,0,200.03,,,,,39,29,0,0,,0,0,,-7671,518,0,0,,0,0,,0,0,,0,0,,0
2012/4/9,195,195,190,190,-3,-1.5544,195.39,,,,,24,26,0,0,,0,0,,-7882,-211,0,0,,0,0,,0,0,,0,0,,0
2012/4/10,194,194,190,190,0,0,191.79,203.251,,,,3,22,0,0,0,0,0,0,-7633,249,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/11,190,190,187,189,-1,-0.5263,191,201.151,,,,23,24,0,0,0,0,0,0,-7586,47,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/12,188,188,180,185,-4,-2.1164,189.4,196.915,,,,46,27,0,0,0,0,0,0,-7438,148,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/13,188,188,184,185,0,0,187.8,193.915,,,,8,20,0,0,0,0,0,0,-7027,411,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/16,180,185,175,180,-5,-2.7027,185.8,190.595,,,,11,18,0,0,0,0,0,0,-7279,-252,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/17,183,185,177,180,0,0,183.8,187.795,,,,12,20,0,0,0,0,0,0,-7715,-436,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/18,181,181,174,178,-2,-1.1111,181.6,186.3,,,,6,16,0,0,0,0,0,0,-7835,-120,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/19,176,180,172,180,2,1.1236,180.6,185,,,,14,10,0,0,0,0,0,0,-8000,-165,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/20,179,180,179,180,0,0,179.6,183.7,,,,6,9,0,0,0,0,0,0,-8385,-385,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/23,175,175,175,175,-5,-2.7778,178.6,182.2,,,,6,8,0,0,0,0,0,0,-8755,-370,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/24,173,180,173,180,5,2.8571,178.6,181.2,192.2255,,,7,7,0,0,0,0,0,0,-8783,-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/25,180,180,178,180,0,0,179,180.3,190.7255,,,7,8,0,0,0,0,0,0,-8428,355,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/26,180,180,180,180,0,0,179,179.8,188.3575,,,1,5,0,0,0,0,0,0,-8618,-190,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/27,178,180,177.4,180,0,0,179,179.3,186.6075,,,5,5,0,0,0,0,0,0,-8912,-294,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/4/30,178,180,176,180,0,0,180,179.3,184.9475,,,5,5,0,0,0,0,0,0,-8893,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/5/2,176,184,176,184,4,2.2222,180.8,179.7,183.7475,,,3,4,0,0,0,0,0,0,-8392,501,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/5/3,177,180,176,180,-4,-2.1739,180.8,179.9,183.1,,,8,4,0,0,0,0,0,0,-8502,-110,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/5/4,180,181,180,180,0,0,180.8,179.9,182.45,,,2,4,0,0,0,0,0,0,-8253,249,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/5/7,176,176,176,176,-4,-2.2222,180,179.5,181.6,,,1,3,0,0,0,0,0,0,-8588,-335,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/5/8,180,180,176,176,0,0,179.2,179.6,180.9,,,5,3,0,0,0,0,0,0,-8531,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/5/9,176,176.6,176,176,0,0,177.6,179.2,180.2,,,8,4,0,0,0,0,0,0,-8789,-258,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/5/10,182,182,175,175,-1,-0.5682,176.6,178.7,179.5,,,7,4,0,0,0,0,0,0,-8979,-190,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/5/11,176,176,173,173,-2,-1.1429,175.2,178,178.9,,,6,5,0,0,0,0,0,0,-9300,-321,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/5/14,180,180,171,171,-2,-1.1561,174.2,177.1,178.2,,,8,6,0,0,0,0,0,0,-9522,-222,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/5/15,178,178,170,170,-1,-0.5848,173,176.1,177.7,,,17,9,0,0,0,0,0,0,-9555,-33,0,0,0,0,0,0,0,0,0,0,0,0,0
