"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","3.74","105","21.65","1.21","106/4",
"1102","亞泥","3.95","106","18.65","0.80","106/4",
"1103","嘉泥","4.26","106","8.45","0.43","106/4",
"1104","環泥","5.00","106","10.19","0.84","106/4",
"1108","幸福","7.95","105","-","0.69","106/4",
"1109","信大","0.74","106","9.93","0.86","106/4",
"1110","東泥","0.72","106","126.82","0.93","106/4",
"1201","味全","0.00","105","18.40","2.36","106/4",
"1203","味王","5.00","106","13.98","1.36","106/4",
"1210","大成","4.36","105","10.52","1.47","106/4",
"1213","大飲","0.00","105","376.25","1.22","106/4",
"1215","卜蜂","4.79","105","11.70","2.51","106/4",
"1216","統一","7.70","106","10.19","3.38","106/4",
"1217","愛之味","0.00","105","27.81","0.69","106/4",
"1218","泰山","2.32","106","18.55","1.54","106/4",
"1219","福壽","2.15","105","42.27","1.53","106/4",
"1220","台榮","3.42","106","26.59","0.93","106/4",
"1225","福懋油","1.70","106","64.96","5.02","106/4",
"1227","佳格","2.96","106","28.24","4.15","106/4",
"1229","聯華","7.37","106","12.22","1.44","106/4",
"1231","聯華食","5.15","106","13.76","1.80","106/4",
"1232","大統益","5.35","106","18.30","3.97","106/4",
"1233","天仁","5.97","106","19.43","2.28","106/4",
"1234","黑松","4.80","106","23.15","0.72","106/4",
"1235","興泰","2.87","106","6.65","0.49","106/4",
"1236","宏亞","0.57","106","352.00","1.08","106/4",
"1256","鮮活果汁-KY","3.04","106","17.65","3.39","106/4",
"1262","綠悅-KY","0.78","106","8.18","0.58","106/4",
"1301","台塑","5.35","106","13.72","1.96","106/4",
"1303","南亞","6.14","106","12.08","1.85","106/4",
"1304","台聚","3.41","106","13.82","0.85","106/4",
"1305","華夏","5.33","106","13.10","2.13","106/4",
"1307","三芳","5.23","106","14.32","1.54","106/4",
"1308","亞聚","5.04","106","16.38","0.94","106/4",
"1309","台達化","0.00","105","8.63","1.11","106/4",
"1310","台苯","7.31","106","10.95","1.59","106/4",
"1312","國喬","3.02","106","9.27","1.47","106/4",
"1313","聯成","8.85","106","10.12","1.12","106/4",
"1314","中石化","0.00","106","5.75","0.56","106/4",
"1315","達新","4.10","106","29.78","0.70","106/4",
"1316","上曜","9.93","106","7.66","1.47","106/4",
"1319","東陽","3.84","106","13.48","1.55","106/4",
"1321","大洋","0.00","105","-","1.26","106/4",
"1323","永裕","3.78","106","12.33","1.71","106/4",
"1324","地球","2.38","106","15.75","0.92","106/4",
"1325","恆大","1.94","106","35.29","0.91","106/4",
"1326","台化","6.42","106","11.68","1.78","106/4",
"1337","再生-KY","0.59","105","17.35","0.32","106/4",
"1338","廣華-KY","4.81","106","11.24","1.34","106/4",
"1339","昭輝","5.13","106","10.48","0.91","106/4",
"1340","勝悅-KY","4.74","105","7.02","0.89","106/4",
"1402","遠東新","4.43","106","17.95","0.75","106/4",
"1409","新纖","5.00","106","16.67","0.59","106/4",
"1410","南染","5.93","106","18.44","1.41","106/4",
"1413","宏洲","0.00","105","16.93","2.20","106/4",
"1414","東和","2.58","105","18.90","0.54","106/4",
"1416","廣豐","7.00","106","14.29","0.75","106/4",
"1417","嘉裕","0.00","105","-","0.50","106/4",
"1418","東華","0.00","105","-","5.34","106/4",
"1419","新紡","7.84","106","11.47","1.55","106/4",
"1423","利華","0.00","105","39.26","0.70","106/4",
"1432","大魯閣","0.00","105","-","0.96","106/4",
"1434","福懋","5.76","106","12.99","0.80","106/4",
"1435","中福","0.00","105","565.00","0.76","106/4",
