"115年03月19日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","23.90","3.35","114","-","0.79","114/4",
"1102","亞泥","34.10","6.74","114","12.05","0.67","114/4",
"1103","嘉泥","13.55","4.06","113","16.13","0.49","114/4",
"1104","環泥","29.20","6.34","114","12.43","0.86","114/3",
"1108","幸福","14.90","5.03","113","6.37","1.06","114/3",
"1109","信大","15.35","5.86","114","14.90","0.63","114/4",
"1110","東泥","15.60","1.92","114","43.33","0.94","114/4",
"1201","味全","13.75","3.64","113","34.38","0.91","114/4",
"1203","味王","38.75","3.10","113","18.81","1.51","114/3",
"1210","大成","53.10","5.65","114","12.26","1.67","114/4",
"1213","大飲","9.77","3.58","113","-","0.85","114/4",
"1215","卜蜂","149.00","4.70","114","14.34","3.53","114/4",
"1216","統一","70.40","4.26","114","20.41","2.95","114/4",
"1217","愛之味","10.20","2.45","114","24.29","0.65","114/4",
"1218","泰山","19.10","6.91","114","12.01","0.72","114/4",
"1219","福壽","13.55","3.69","113","30.11","1.01","114/4",
"1220","台榮","12.65","1.58","114","158.13","0.95","114/4",
"1225","福懋油","31.05","3.22","114","19.17","1.92","114/4",
"1227","佳格","30.00","4.47","114","20.55","1.53","114/3",
"1229","聯華","44.60","4.48","114","17.35","1.39","114/4",
"1231","聯華食","91.00","2.75","114","23.88","3.75","114/4",
"1232","大統益","149.50","4.82","114","18.10","4.05","114/4",
"1233","天仁","30.10","0.66","114","40.13","2.01","114/4",
"1234","黑松","36.00","4.58","114","18.00","0.77","114/4",
"1235","興泰","36.15","6.92","113","-","0.49","114/3",
"1236","宏亞","27.20","6.07","114","-","0.93","114/4",
"1256","鮮活果汁-KY","156.00","4.23","114","14.59","1.41","114/4",
"1301","台塑","48.60","1.03","114","-","0.85","114/4",
"1303","南亞","84.20","0.95","114","147.72","1.88","114/4",
"1304","台聚","14.15","1.06","114","-","0.87","114/4",
"1305","華夏","15.45","0.65","114","-","1.16","114/4",
"1307","三芳","34.80","6.32","114","12.21","1.37","114/4",
"1308","亞聚","16.05","1.25","114","-","0.93","114/4",
"1309","台達化","17.15","0.87","114","-","1.19","114/4",
"1310","台苯","11.85","0.00","113","-","0.85","114/4",
"1312","國喬","14.40","0.00","113","-","0.56","114/4",
"1313","聯成","13.10","0.76","114","-","0.59","114/4",
"1314","中石化","8.65","0.00","113","-","0.43","114/4",
"1315","達新","63.90","7.04","114","41.23","0.60","114/4",
"1316","上曜","12.65","0.00","113","-","1.04","114/3",
"1319","東陽","82.00","6.10","114","12.75","1.73","114/4",
"1321","大洋","32.95","1.15","113","-","1.28","114/4",
"1323","永裕","19.20","4.69","114","73.85","0.68","114/4",
"1324","地球","10.45","1.91","113","-","0.88","114/4",
"1325","恆大","26.70","1.12","113","-","0.88","114/4",
"1326","台化","46.60","1.29","114","-","0.79","114/4",
"1337","再生-KY","6.28","0.00","113","-","0.46","114/4",
"1338","廣華-KY","15.55","5.02","113","-","0.22","114/4",
"1339","昭輝","41.60","6.01","114","17.26","0.76","114/4",
"1340","勝悅-KY","7.03","0.00","113","-","0.41","114/4",
"1341","富林-KY","59.30","6.75","114","15.98","2.43","114/4",
"1342","八貫","86.70","6.92","114","15.26","2.82","114/4",
"1402","遠東新","26.70","4.68","114","18.29","0.62","114/4",
"1409","新纖","16.70","5.39","114","13.92","0.65","114/4",
"1410","南染","31.70","0.63","114","55.61","1.88","114/3",
"1413","宏洲","9.61","0.00","113","21.36","1.12","114/4",
