"115年04月28日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","24.40","3.28","114","-","0.81","114/4",
"1102","亞泥","35.30","6.52","114","12.47","0.69","114/4",
"1103","嘉泥","13.55","4.06","114","16.13","0.49","114/4",
"1104","環泥","28.50","6.49","114","11.13","0.81","114/4",
"1108","幸福","14.55","6.87","114","6.67","1.02","114/4",
"1109","信大","15.50","5.81","114","15.05","0.63","114/4",
"1110","東泥","15.05","1.99","114","41.81","0.91","114/4",
"1201","味全","12.70","1.65","114","31.75","0.84","114/4",
"1203","味王","43.95","2.28","114","24.28","1.64","114/4",
"1210","大成","54.10","5.55","114","12.49","1.70","114/4",
"1213","大飲","8.84","3.96","113","-","0.77","114/4",
"1215","卜蜂","139.00","5.04","114","13.38","3.29","114/4",
"1216","統一","70.60","4.25","114","20.46","2.95","114/4",
"1217","愛之味","9.97","2.51","114","23.74","0.63","114/4",
"1218","泰山","19.05","6.93","114","11.98","0.71","114/4",
"1219","福壽","13.55","3.69","114","30.11","1.01","114/4",
"1220","台榮","12.40","1.61","114","155.00","0.94","114/4",
"1225","福懋油","31.55","3.17","114","19.48","1.96","114/4",
"1227","佳格","29.25","4.58","114","21.99","1.43","114/4",
"1229","聯華","41.80","4.78","114","16.26","1.31","114/4",
"1231","聯華食","87.00","2.87","114","22.83","3.58","114/4",
"1232","大統益","149.50","4.82","114","18.10","4.05","114/4",
"1233","天仁","28.85","0.69","114","38.47","1.93","114/4",
"1234","黑松","35.20","4.69","114","17.60","0.75","114/4",
"1235","興泰","45.35","5.51","113","-","0.71","114/4",
"1236","宏亞","25.65","6.43","114","-","0.88","114/4",
"1256","鮮活果汁-KY","160.50","4.11","114","15.01","1.45","114/4",
"1301","台塑","51.10","0.98","114","-","0.90","114/4",
"1303","南亞","89.50","0.89","114","157.02","2.00","114/4",
"1304","台聚","14.05","1.07","114","-","0.86","114/4",
"1305","華夏","14.30","0.70","114","-","1.08","114/4",
"1307","三芳","31.05","7.09","114","10.89","1.23","114/4",
"1308","亞聚","14.85","1.35","114","-","0.86","114/4",
"1309","台達化","19.40","0.77","114","-","1.34","114/4",
"1310","台苯","9.62","0.00","113","-","0.69","114/4",
"1312","國喬","12.75","0.00","113","-","0.50","114/4",
"1313","聯成","11.50","0.87","114","-","0.52","114/4",
"1314","中石化","7.51","0.00","113","-","0.37","114/4",
"1315","達新","62.80","7.17","114","40.52","0.59","114/4",
"1316","上曜","11.20","0.00","113","-","0.90","114/4",
"1319","東陽","75.70","6.61","114","11.77","1.60","114/4",
"1321","大洋","30.80","1.23","113","-","1.19","114/4",
"1323","永裕","20.70","4.35","114","79.62","0.74","114/4",
"1324","地球","10.70","1.87","113","-","0.90","114/4",
"1325","恆大","25.85","1.16","113","-","0.85","114/4",
"1326","台化","51.40","1.17","114","-","0.87","114/4",
"1337","再生-KY","5.21","0.00","113","-","0.38","114/4",
"1338","廣華-KY","16.90","1.78","114","-","0.23","114/4",
"1339","昭輝","41.35","6.05","114","17.16","0.76","114/4",
"1340","勝悅-KY","5.78","0.00","113","-","0.33","115/1",
"1341","富林-KY","61.00","6.56","114","16.44","2.50","114/4",
"1342","八貫","91.80","6.54","114","16.16","2.99","114/4",
"1402","遠東新","26.05","4.80","114","17.84","0.61","114/4",
"1409","新纖","16.75","5.37","114","13.96","0.65","114/4",
"1410","南染","28.00","0.71","114","47.46","1.64","114/4",
"1413","宏洲","9.69","0.00","113","21.53","1.13","114/4",
"1414","東和","16.65","1.20","114","79.29","1.13","114/4",
"1416","廣豐","11.40","5.00","114","14.07","0.48","114/4",
"1417","嘉裕","8.89","2.81","114","14.34","0.72","114/4",
"1418","東華","17.90","0.00","113","-","0.79","114/4",
"1419","新紡","63.00","2.38","113","15.33","1.08","114/4",
"1423","利華","42.05","8.56","114","9.64","1.14","114/4",
"1432","大魯閣","16.60","12.05","114","2.75","1.08","114/4",
"1434","福懋","15.90","3.14","114","31.18","0.63","114/4",
"1435","中福","12.85","0.00","113","-","1.81","114/4",
"1436","華友聯","50.30","10.04","114","10.04","1.50","114/4",
