"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","22.85","3.50","114","-","0.76","114/4",
"1102","亞泥","34.50","6.67","114","12.19","0.68","114/4",
"1103","嘉泥","13.70","4.01","113","16.31","0.50","114/4",
"1104","環泥","29.55","6.26","114","11.54","0.84","114/4",
"1108","幸福","14.90","6.71","114","6.37","1.06","114/3",
"1109","信大","15.25","5.90","114","14.81","0.62","114/4",
"1110","東泥","15.35","1.95","114","42.64","0.92","114/4",
"1201","味全","13.50","1.56","114","33.75","0.89","114/4",
"1203","味王","39.55","3.03","113","19.20","1.54","114/3",
"1210","大成","54.00","5.56","114","12.47","1.70","114/4",
"1213","大飲","9.98","3.51","113","-","0.87","114/4",
"1215","卜蜂","144.00","4.86","114","13.86","3.41","114/4",
"1216","統一","71.30","4.21","114","20.67","2.98","114/4",
"1217","愛之味","10.25","2.44","114","24.40","0.65","114/4",
"1218","泰山","19.20","6.88","114","12.08","0.72","114/4",
"1219","福壽","13.80","3.62","113","30.67","1.03","114/4",
"1220","台榮","12.40","1.61","114","155.00","0.94","114/4",
"1225","福懋油","32.75","3.05","114","20.22","2.03","114/4",
"1227","佳格","30.30","4.42","114","20.75","1.54","114/3",
"1229","聯華","45.20","4.42","114","17.59","1.41","114/4",
"1231","聯華食","92.80","2.69","114","24.36","3.82","114/4",
"1232","大統益","150.00","4.80","114","18.16","4.06","114/4",
"1233","天仁","29.35","0.68","114","39.13","1.96","114/4",
"1234","黑松","36.00","4.58","114","18.00","0.77","114/4",
"1235","興泰","40.35","6.20","113","-","0.55","114/3",
"1236","宏亞","26.35","6.26","114","-","0.91","114/4",
"1256","鮮活果汁-KY","150.00","4.40","114","14.03","1.36","114/4",
"1301","台塑","47.45","1.05","114","-","0.83","114/4",
"1303","南亞","74.80","1.07","114","131.23","1.67","114/4",
"1304","台聚","15.85","0.95","114","-","0.97","114/4",
"1305","華夏","17.20","0.58","114","-","1.29","114/4",
"1307","三芳","34.15","6.44","114","11.98","1.35","114/4",
"1308","亞聚","18.05","1.11","114","-","1.05","114/4",
"1309","台達化","20.15","0.74","114","-","1.39","114/4",
"1310","台苯","11.05","0.00","113","-","0.79","114/4",
"1312","國喬","13.80","0.00","113","-","0.54","114/4",
"1313","聯成","12.90","0.78","114","-","0.58","114/4",
"1314","中石化","8.30","0.00","113","-","0.41","114/4",
"1315","達新","63.30","7.11","114","40.84","0.60","114/4",
"1316","上曜","12.35","0.00","113","-","1.01","114/3",
"1319","東陽","84.00","5.95","114","13.06","1.77","114/4",
"1321","大洋","34.35","1.11","113","-","1.33","114/4",
"1323","永裕","19.25","4.68","114","74.04","0.69","114/4",
"1324","地球","10.70","1.87","113","-","0.90","114/4",
"1325","恆大","27.10","1.11","113","-","0.89","114/4",
"1326","台化","45.10","1.33","114","-","0.76","114/4",
"1337","再生-KY","6.30","0.00","113","-","0.46","114/4",
"1338","廣華-KY","14.45","2.08","114","-","0.20","114/4",
"1339","昭輝","40.95","6.11","114","16.99","0.75","114/4",
"1340","勝悅-KY","6.82","0.00","113","-","0.40","114/4",
"1341","富林-KY","58.10","6.88","114","15.66","2.38","114/4",
"1342","八貫","85.00","7.06","114","14.96","2.77","114/4",
"1402","遠東新","26.40","4.73","114","18.08","0.62","114/4",
"1409","新纖","15.80","5.70","114","13.17","0.61","114/4",
"1410","南染","31.65","0.63","114","53.64","1.86","114/4",
"1413","宏洲","9.84","0.00","113","21.87","1.15","114/4",
"1414","東和","17.80","1.12","114","148.33","1.26","114/3",
"1416","廣豐","11.50","4.96","114","14.20","0.49","114/4",
"1417","嘉裕","9.18","2.72","114","14.81","0.74","114/4",
"1418","東華","19.00","0.00","113","-","0.84","114/4",
"1419","新紡","61.20","2.45","113","14.89","1.05","114/4",
"1423","利華","40.20","8.96","114","9.22","1.09","114/4",
"1432","大魯閣","17.95","11.14","114","2.98","1.16","114/4",
"1434","福懋","16.70","2.99","114","32.75","0.66","114/4",
"1435","中福","19.20","0.00","113","-","2.39","114/3",
"1436","華友聯","54.10","9.33","114","10.80","1.62","114/4",
"1437","勤益控","30.85","3.11","114","12.75","0.75","114/4",
"1438","三地開發","29.40","0.00","113","16.90","1.04","114/4",
"1439","雋揚","27.95","1.79","114","8.71","0.87","114/4",
"1440","南紡","12.90","2.33","114","-","0.77","114/4",
"1441","大東","9.90","0.00","113","-","1.53","114/4",
"1442","名軒","27.10","16.61","113","8.94","1.24","114/4",
"1443","立益物流","24.30","0.00","113","21.50","1.43","114/4",
"1444","力麗","6.24","0.00","113","-","0.64","114/4",
"1445","大宇","12.85","3.89","114","-","0.79","114/4",
"1446","宏和","16.95","8.85","114","10.46","0.84","114/4",
