,股票代號,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,2387,2021,241.00,13.80,19.50,36.00,47.70,54.20,11.90,4.71,41.86,2021,3.00,7.34,5.31,56.50
1,2387,2020,211.80,64.30,19.60,40.00,64.90,48.30,16.60,6.87,38.72,2020,2.00,3.69,6.39,31.30
2,2387,2019,128.90,23.70,19.60,38.00,39.00,28.00,3.18,1.63,32.57,2019,1.00,2.07,0.04,2500.00
3,2387,2018,104.20,-10.10,19.60,40.00,17.60,16.60,1.66,0.97,35.45,2018,1.01,3.60,0.62,162.00
4,2387,2017,115.90,-15.40,22.10,39.00,17.30,19.00,2.33,1.39,33.05,2017,0.40,2.43,0.90,44.80
5,2387,2016,137.00,-18.10,26.30,39.00,17.00,16.30,6.41,3.70,29.69,2016,0.48,2.55,2.11,23.00
6,2387,2015,167.30,2.87,31.30,43.00,14.85,16.50,9.09,5.16,27.11,2015,0.48,2.92,2.35,20.30
7,2387,2014,162.60,27.60,36.40,40.00,19.75,14.90,8.61,4.86,22.67,2014,0.15,0.92,1.95,7.76
8,2387,2013,127.50,-4.28,36.40,38.00,11.55,12.40,1.30,0.72,19.91,2013,0.15,1.01,0.30,50.00
9,2387,2012,18.06,-0.15,37.00,30.00,12.45,15.30,-0.96,-0.56,18.84,2012,0.15,1.21,-0.13,-119.00
10,2387,2011,18.09,-13.00,37.10,38.00,16.45,25.50,2.91,1.78,19.96,2011,0.30,1.99,0.89,34.20
11,2387,2010,20.78,15.40,37.30,55.00,32.85,32.60,20.00,12.30,18.87,2010,1.40,5.50,3.77,37.10
12,2387,2009,18.00,-22.10,37.30,53.00,37.35,28.30,21.10,12.50,17.88,2009,1.30,3.98,3.47,37.50
13,2387,2008,23.11,7.62,37.30,45.00,15.35,30.50,17.10,10.80,16.08,2008,1.21,4.27,2.86,42.30
14,2387,2007,21.47,7.83,33.90,60.00,35.10,39.20,20.70,15.20,15.04,2007,2.10,6.88,3.00,70.00
15,2387,2006,19.91,-17.60,30.80,60.00,33.65,35.10,19.00,14.90,14.49,2006,2.00,5.11,2.67,74.90
16,2387,2005,24.16,-1.89,25.70,68.00,42.00,30.80,23.20,18.20,14.25,2005,2.50,7.13,3.24,77.20
17,2387,2004,24.63,15.60,23.60,66.00,24.90,26.70,24.90,17.80,11.95,2004,1.50,4.88,2.56,58.60
18,2387,2003,21.31,4.95,20.70,62.00,31.70,33.10,22.10,14.30,11.83,2003,2.00,7.48,2.52,79.40
19,2387,2002,20.30,28.70,17.30,64.00,33.70,33.30,20.70,13.90,11.62,2002,2.50,7.55,2.12,118.00
20,2387,2001,15.77,-14.20,9.86,47.00,34.40,32.20,9.87,7.37,13.01,2001,1.75,5.25,1.37,128.00
21,2387,2000,18.39,11.50,8.96,49.00,34.00,33.10,7.52,5.83,15.24,2000,1.13,3.50,1.11,101.00
22,2387,1999,16.50,-1,8.00,43.00,29.10,35.30,6.75,4.62,15.84,1999,1.50,4.54,1.02,147.00
