,股票代號,年度,累計營收_億,累計營收年增_百分比,股本_億,財報評分,年度股價_收盤,年度股價_平均,roe,roa,bps,股利所屬期間,股利合計,年均殖利率_合計,eps,盈餘分配率_合計
0,5604,2021,1.50,19.50,10.90,77.00,80.80,82.20,24.70,20.40,26.70,2021,6.10,7.87,6.75,90.40
1,5604,2020,1.25,101.90,10.90,80.00,66.70,56.70,33.50,27.00,27.91,2020,7.95,9.67,8.80,90.30
2,5604,2019,0.62,170.80,10.90,73.00,39.45,36.10,25.80,18.90,24.65,2019,5.55,9.79,6.04,91.90
3,5604,2018,0.23,-98.00,10.90,75.00,29.75,30.70,19.30,12.20,22.24,2018,3.75,10.40,4.03,93.10
4,5604,2017,11.39,-13.40,10.90,47.00,29.50,31.10,3.92,2.36,19.61,2017,1.50,4.88,0.79,190.00
5,5604,2016,13.15,-8.97,10.90,49.00,30.60,34.80,4.11,2.50,20.52,2016,1.80,5.79,0.88,205.00
6,5604,2015,14.44,-6.54,10.90,66.00,35.35,36.70,17.60,10.50,22.49,2015,3.20,9.19,3.81,84.00
7,5604,2014,15.45,-3.87,10.90,43.00,39.15,36.60,5.67,3.26,20.72,2014,1.80,4.90,1.19,151.00
8,5604,2013,16.08,2.95,10.90,45.00,28.10,26.50,5.89,3.35,21.26,2013,1.80,4.91,1.25,144.00
9,5604,2012,14.55,-8.28,10.90,45.00,25.85,25.40,5.75,3.24,24.60,2012,1.50,5.65,1.23,122.00
10,5604,2011,15.87,-2.34,10.90,-1,24.40,25.60,-1,-1,23.51,2011,1.40,5.49,1.55,90.00
11,5604,2010,16.25,6.83,10.90,-1,28.95,23.90,-1,-1,23.07,2010,1.96,7.67,2.18,89.90
12,5604,2009,15.21,-11.30,10.90,-1,22.20,19.90,-1,-1,20.24,2009,1.18,4.93,1.31,90.20
13,5604,2008,17.14,1.20,10.90,-1,17.10,29.30,-1,-1,20.65,2008,1.55,7.78,1.68,92.40
14,5604,2007,16.94,-2.14,10.90,-1,27.10,26.00,-1,-1,24.61,2007,5.00,17.10,5.60,89.30
15,5604,2006,17.31,-9.42,10.90,-1,25.20,26.30,-1,-1,22.61,2006,2.62,10.10,1.77,148.00
16,5604,2005,19.11,11.10,13.60,-1,27.70,23.30,-1,-1,21.28,2005,2.72,10.30,3.10,87.70
17,5604,2004,17.21,1.96,17.00,-1,19.50,17.50,-1,-1,18.86,2004,3.13,13.40,3.55,88.10
18,5604,2003,16.88,-1.77,17.80,-1,16.00,12.80,-1,-1,15.61,2003,1.70,9.70,1.53,111.00
19,5604,2002,17.18,-4.39,25.40,-1,10.20,10.10,-1,-1,13.81,2002,1.13,8.82,1.26,89.70
20,5604,2001,17.97,-12.50,25.50,-1,10.80,10.70,-1,-1,13.34,2001,0.80,7.93,0.87,92.00
21,5604,2000,20.53,0.60,25.70,-1,10.50,13.80,-1,-1,13.62,2000,1.26,11.80,1.10,115.00
22,5604,1999,20.41,4.87,24.50,-1,13.00,20.90,-1,-1,14.03,1999,1.30,9.43,0.85,153.00
23,5604,1998,19.46,0.26,22.30,-1,30.00,34.00,-1,-1,14.30,1998,1.50,7.18,0.93,161.00
24,5604,1997,19.41,-1,17.80,-1,39.79,49.80,-1,-1,16.53,1997,2.50,7.35,1.24,202.00
