日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2012/12/12,41.89,42.2,41.89,42.2,0,0,,,,,,28000,,0,,,0,,,-9873,-9873,0,,,0,,,0,,,0,,,0
2012/12/13,42.5,43,42,42,-0.2,-0.4739,,,,,,6001,,0,,,0,,,-9377,496,0,,,0,,,0,,,0,,,0
2012/12/14,41.7,41.7,41.7,41.7,-0.3,-0.7143,,,,,,2000,,0,,,0,,,-9559,-182,0,,,0,,,0,,,0,,,0
2012/12/17,40,40,40,40,-1.7,-4.0767,,,,,,6000,,0,,,0,,,-9738,-179,0,,,0,,,0,,,0,,,0
2012/12/18,40,40,38,38,-2,-5,40.78,,,,,7000,9800.2,0,0,,0,0,,-9571,167,0,0,,0,0,,0,0,,0,0,,0
2012/12/19,37.53,37.53,37.05,37.05,-0.95,-2.5,39.75,,,,,4000,5000.2,0,0,,0,0,,-9416,155,0,0,,0,0,,0,0,,0,0,,0
2012/12/20,37.7,37.7,36.5,36.5,-0.55,-1.4845,38.65,,,,,3000,4400,0,0,,0,0,,-9722,-306,0,0,,0,0,,0,0,,0,0,,0
2012/12/22,36.1,36.1,35.15,35.15,-1.35,-3.6986,37.34,,,,,4000,4800,0,0,,0,0,,-9869,-147,0,0,,0,0,,0,0,,0,0,,0
2012/12/24,36,36,36,36,0.85,2.4182,36.54,,,,,1,3600.2,0,0,,0,0,,-9760,109,0,0,,0,0,,0,0,,0,0,,0
2012/12/25,34.5,34.5,34.5,34.5,-1.5,-4.1667,35.84,38.31,,,,2000,2600.2,0,0,0,0,0,0,-9149,611,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/26,34.2,34.2,34.2,34.2,-0.3,-0.8696,35.27,37.51,,,,2000,2200.2,0,0,0,0,0,0,-9047,102,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/27,33.73,33.73,33.73,33.73,-0.47,-1.3743,34.716,36.683,,,,2000,2000.2,0,0,0,0,0,0,-9117,-70,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/8,33.3,33.3,33.3,33.3,-0.43,-1.2748,34.346,35.843,,,,3000,1800.2,0,0,0,0,0,0,-8523,594,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/10,33.56,33.57,33.5,33.5,0.2,0.6006,33.846,35.193,,,,4002,2600.4,0,0,0,0,0,0,-8131,392,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/11,34,34,34,34,0.5,1.4925,33.746,34.793,,,,100,2220.4,0,0,0,0,0,0,-8004,127,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/16,34,34,33.85,33.85,-0.15,-0.4412,33.676,34.473,,,,2000,2220.4,0,0,0,0,0,0,-8548,-544,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/17,33,33,33,33,-0.85,-2.5111,33.53,34.123,,,,3000,2420.4,0,0,0,0,0,0,-9247,-699,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/21,33.5,33.5,33.5,33.5,0.5,1.5152,33.57,33.958,,,,2,1820.8,0,0,0,0,0,0,-8595,652,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/28,32.85,32.85,32.85,32.85,-0.65,-1.9403,33.44,33.643,,,,1000,1220.4,0,0,0,0,0,0,-9007,-412,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/31,34.1,34.1,34.1,34.1,1.25,3.8052,33.46,33.603,35.9565,,,30,1206.4,0,0,0,0,0,0,-8267,740,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/2/5,33.5,33.5,33.5,33.5,-0.6,-1.7595,33.39,33.533,35.5215,,,1000,1006.4,0,0,0,0,0,0,-8478,-211,0,0,0,0,0,0,0,0,0,0,0,0,0
