日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2012/4/11,33,33.5,32.9,33.35,0,0,,,,,,479,,8307,,,33,,,-6075,-6075,20069,,,971,,,0,,,21040,,,0
2012/4/12,33.6,33.6,33.1,33.5,0.15,0.4498,,,,,,259,,8311,,,33,,,-5934,141,20071,,,971,,,28,,,21070,,,0
2012/4/13,33.8,34.3,33.6,33.9,0.4,1.194,,,,,,1154,,8027,,,53,,,-5242,692,20104,,,971,,,23,,,21098,,,0
2012/4/16,33.7,34.2,33.65,33.9,0,0,,,,,,405,,8071,,,85,,,-5671,-429,20092,,,1019,,,0,,,21111,,,0
2012/4/17,34.1,34.15,33.2,33.2,-0.7,-2.0649,33.57,,,,,518,563,7856,8114.4,,85,57.8,,-6361,-690,20032,20074,,1019,990,,0,10,,21051,21074,,0
2012/4/18,33.5,33.7,33.2,33.2,0,0,33.54,,,,,369,541,7840,8021,,85,68.2,,-6453,-92,20025,20065,,1019,1000,,0,10,,21044,21075,,0
2012/4/19,33.2,33.65,33,33.4,0.2,0.6024,33.52,,,,,330,555,7785,7915.8,,81,77.8,,-6507,-54,20034,20058,,1019,1010,,0,5,,21053,21072,,0
2012/4/20,33.35,33.35,32.55,32.9,-0.5,-1.497,33.32,,,,,745,473,7751,7860.6,,80,83.2,,-7116,-609,20054,20048,,1019,1019,,0,0,,21073,21067,,0
2012/4/23,32.75,33.05,32.55,32.6,-0.3,-0.9119,33.06,,,,,419,476,7691,7784.6,,81,82.4,,-7592,-476,20022,20034,,1019,1019,,0,0,,21041,21053,,0
2012/4/24,32.5,32.95,32.5,32.8,0.2,0.6135,32.98,33.275,,,,326,437,7601,7733.6,7924,105,86.4,72.1,-7660,-68,20064,20040,20057,1020,1019,1005,0,0,5,21084,21059,21067,0
2012/4/25,33.2,33.75,33,33.4,0.6,1.8293,33.02,33.28,,,,771,518,7631,7691.8,7856.4,113,92,80.1,-7080,580,20056,20046,20056,1020,1020,1010,0,0,5,21076,21066,21071,0
2012/4/26,33.6,33.6,33,33,-0.4,-1.1976,32.94,33.23,,,,402,532,7539,7642.6,7779.2,109,97.6,87.7,-7348,-268,20032,20046,20052,1020,1020,1015,22,4,4,21074,21070,21071,0
2012/4/27,33.2,33.2,32.75,32.75,-0.25,-0.7576,32.91,33.115,,,,422,468,7509,7594.2,7727.4,102,102,92.6,-7734,-386,20005,20036,20042,1020,1020,1020,21,9,4,21046,21065,21066,0
2012/4/30,33,34,33,34,1.25,3.8168,33.19,33.125,,,,1078,599,7597,7575.4,7680,102,106.2,94.3,-7621,113,20088,20049,20042,1020,1020,1020,16,12,6,21124,21081,21067,0
2012/5/2,34.2,34.95,34.2,34.8,0.8,2.3529,33.59,33.285,,,,2089,952,7748,7604.8,7669.2,15,88.2,87.3,-6834,787,20107,20058,20049,1022,1021,1020,15,15,7,21144,21093,21076,0
2012/5/3,35,35,34.55,34.7,-0.1,-0.2874,33.85,33.435,,,,604,919,7727,7624,7657.9,14,68.4,80.2,-7069,-235,20115,20070,20058,1022,1021,1020,0,15,7,21137,21105,21086,0
2012/5/4,34.7,35.2,34.55,34.8,0.1,0.2882,34.21,33.575,,,,1062,1051,7781,7672.4,7657.5,13,49.2,73.4,-6663,406,20148,20093,20069,1022,1021,1021,0,10,7,21170,21125,21097,0
2012/5/7,34.5,34.5,34.1,34.35,-0.45,-1.2931,34.53,33.72,,,,327,1032,7773,7725.2,7659.7,13,31.4,66.7,-7260,-597,20149,20122,20079,1022,1022,1021,0,6,7,21171,21150,21107,0
2012/5/8,34.6,34.95,34.55,34.85,0.5,1.4556,34.7,33.945,,,,586,933,7771,7760,7667.7,13,13.6,59.9,-7149,111,20267,20158,20103,1022,1022,1021,0,3,7,21289,21183,21132,0
