日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2011/9/29,10.85,10.95,10.7,10.9,0,0,,,,,,607,,12511,,,171,,,-6384,-6384,13404,,,294,,,0,,,13698,,,0
2011/9/30,10.95,11.05,10.85,11,0.1,0.9174,,,,,,365,,12368,,,171,,,-6159,225,13411,,,294,,,0,,,13705,,,0
2011/10/3,10.7,10.8,10.65,10.65,-0.35,-3.1818,,,,,,388,,12388,,,121,,,-6818,-659,13400,,,226,,,0,,,13626,,,0
2011/10/4,10.55,10.75,10.4,10.7,0.05,0.4695,,,,,,519,,12290,,,21,,,-6891,-73,13384,,,226,,,0,,,13610,,,0
2011/10/5,10.8,10.8,10.5,10.55,-0.15,-1.4019,10.76,,,,,401,456,12307,12372.8,,21,101,,-7155,-264,13376,13395,,227,254,,0,0,,13603,13649,,0
2011/10/6,10.7,10.9,10.7,10.7,0.15,1.4218,10.72,,,,,316,397.8,12291,12328.8,,25,71.8,,-6636,519,13399,13394,,227,240,,0,0,,13626,13634,,0
2011/10/7,10.9,10.95,10.75,10.75,0.05,0.4673,10.67,,,,,430,410.8,11999,12255,,21,41.8,,-6269,367,13432,13398,,227,227,,0,0,,13659,13625,,0
2011/10/11,10.95,11.1,10.9,11,0.25,2.3256,10.74,,,,,688,470.8,12035,12184.4,,21,21.8,,-5580,689,13371,13393,,227,227,,0,0,,13598,13620,,0
2011/10/12,11,11.45,11,11.4,0.4,3.6364,10.88,,,,,1145,596,11805,12087.4,,21,21.8,,-5608,-28,13403,13396,,227,227,,0,0,,13630,13624,,0
2011/10/13,11.6,11.9,11.5,11.7,0.3,2.6316,11.11,10.935,,,,1247,765.2,11791,11984.2,12178.5,21,21.8,61.4,-5281,327,13383,13398,13396,227,227,241,0,0,0,13610,13625,13637,0
2011/10/14,11.7,11.9,11.6,11.8,0.1,0.8547,11.33,11.025,,,,745,851,11769,11879.8,12104.3,24,21.6,46.7,-5542,-261,13393,13397,13395,281,238,239,0,0,0,13674,13635,13635,0
2011/10/17,12.1,12.3,12,12.15,0.35,2.9661,11.61,11.14,,,,1079,980.8,11933,11866.6,12060.8,27,22.8,32.3,-5072,470,13307,13372,13385,281,249,238,0,0,0,13588,13621,13623,0
2011/10/18,12.05,12.5,11.95,12.4,0.25,2.0576,11.89,11.315,,,,1503,1143.8,12143,11888.2,12036.3,41,26.8,24.3,-5577,-505,13293,13356,13374,282,260,244,0,0,0,13575,13616,13618,0
2011/10/19,12.65,12.8,12.35,12.5,0.1,0.8065,12.11,11.495,,,,2028,1320.4,11659,11859,11973.2,50,32.6,27.2,-5640,-63,13279,13331,13364,282,271,249,0,0,0,13561,13602,13613,0
2011/10/20,12.5,12.6,12.2,12.35,-0.15,-1.2,12.24,11.675,,,,497,1170.4,11586,11818,11901.1,32,34.8,28.3,-6153,-513,13320,13319,13358,282,282,255,0,0,0,13602,13601,13613,0
2011/10/21,12.3,12.35,12.05,12.25,-0.1,-0.8097,12.33,11.83,,,,630,1147.4,11337,11731.6,11805.7,31,36.2,28.9,-6129,24,13394,13319,13358,282,282,260,0,0,0,13676,13601,13618,0
2011/10/24,12.25,12.55,12.25,12.45,0.2,1.6327,12.39,12,,,,1095,1150.6,11404,11625.8,11746.2,32,37.2,30,-5433,696,13610,13380,13376,284,283,266,0,0,0,13894,13662,13642,0
2011/10/25,12.45,12.65,12.3,12.3,-0.15,-1.2048,12.37,12.13,,,,559,961.8,11391,11475.4,11681.8,31,35.2,31,-5397,36,13618,13445,13400,284,283,272,0,0,0,13903,13728,13672,0
2011/10/26,12.05,12.25,12,12.1,-0.2,-1.626,12.29,12.2,,,,938,743.8,11217,11387,11623,24,30,31.3,-5258,139,13597,13508,13420,285,284,277,0,0,0,13883,13792,13697,0
2011/10/27,12.35,12.35,12.1,12.15,0.05,0.4132,12.25,12.245,11.59,,,717,787.8,11080,11285.8,11551.9,25,28.6,31.7,-4903,355,13759,13596,13458,286,285,283,0,0,0,14046,13881,13741,0
2011/10/28,12.4,12.7,12.25,12.35,0.2,1.6461,12.27,12.3,11.6625,,,1015,864.8,10953,11209,11470.3,44,31.2,33.7,-4927,-24,13905,13699,13509,289,286,284,390,78,39,14585,14063,13832,0
2011/10/31,12.5,12.5,12.2,12.2,-0.15,-1.2146,12.22,12.305,11.7225,,,685,782.8,10871,11102.4,11364.1,46,34,35.6,-5172,-245,13880,13753,13566,287,287,285,0,78,39,14168,14117,13890,0
2011/11/1,12.2,12.55,12.1,12.3,0.1,0.8197,12.22,12.295,11.805,,,800,831,10901,11004.4,11239.9,56,39,37.1,-4973,199,13975,13824,13634,285,287,285,0,78,39,14261,14189,13958,0
2011/11/2,12.1,13.1,12.1,13.1,0.8,6.5041,12.42,12.355,11.925,,,2882,1219.8,11139,10988.8,11187.9,84,51,40.5,-5204,-231,13965,13898,13703,285,287,285,350,148,74,14601,14333,14062,0
2011/11/3,13.1,13.55,13,13.15,0.05,0.3817,12.62,12.435,12.055,,,3048,1686,10832,10939.2,11112.5,288,103.6,66.1,-5742,-538,13798,13906,13751,286,287,286,230,194,97,14315,14386,14134,0
