日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2012/2/22,27.65,27.75,27.5,27.65,0,0,,,,,,942,,800,,,10,,,-3709,-3709,65507,,,2562,,,26,,,68095,,,0
2012/2/23,27.7,27.7,27.5,27.6,-0.05,-0.1808,,,,,,890,,775,,,7,,,-3953,-244,65697,,,2161,,,19,,,67877,,,0
2012/2/24,27.6,27.75,27.5,27.6,0,0,,,,,,720,,738,,,6,,,-4156,-203,65663,,,2155,,,17,,,67835,,,0
2012/2/29,27.6,27.8,27.6,27.8,0.2,0.7246,,,,,,924,,729,,,6,,,-3809,347,66038,,,2155,,,18,,,68211,,,0
2012/3/1,27.8,27.8,27.6,27.65,-0.15,-0.5396,27.66,,,,,751,845,724,753.2,,6,7,,-3570,239,66094,65800,,2075,2222,,27,22,,68196,68044,,0
2012/3/2,27.7,27.75,27.6,27.65,0,0,27.66,,,,,721,801,706,734.4,,6,6.2,,-3257,313,66120,65923,,2052,2120,,36,24,,68208,68066,,0
2012/3/3,27.7,27.7,27.55,27.6,-0.05,-0.1808,27.66,,,,,858,794,704,720.2,,6,6,,-3232,25,66120,66008,,2052,2098,,0,20,,68172,68125,,0
2012/3/5,27.65,27.65,27.35,27.4,-0.2,-0.7246,27.62,,,,,1150,880,697,712,,6,6,,-3774,-542,66109,66097,,2052,2077,,31,23,,68192,68197,,0
2012/3/6,27.4,27.5,27.25,27.4,0,0,27.54,,,,,448,785,682,702.6,,6,6,,-4381,-607,66106,66110,,2051,2056,,41,27,,68198,68194,,0
2012/3/7,27.4,27.5,27.25,27.5,0.1,0.365,27.51,27.585,,,,668,769,652,688.2,720.7,6,6,6.5,-4522,-141,66183,66128,65964,2051,2052,2137,32,28,25,68266,68208,68126,0
2012/3/8,27.55,27.7,27.45,27.65,0.15,0.5455,27.51,27.585,,,,827,790,674,681.8,708.1,6,6,6.1,-4041,481,66297,66164,66043,2048,2051,2085,28,27,25,68373,68241,68154,0
2012/3/9,27.65,27.8,27.55,27.8,0.15,0.5425,27.55,27.605,,,,595,737,671,675.2,697.7,6,6,6,-3662,379,66290,66198,66103,2048,2050,2074,27,32,26,68365,68280,68203,0
2012/3/12,27.8,27.95,27.8,27.95,0.15,0.5396,27.66,27.64,,,,487,605,673,670.4,691.2,6,6,6,-4055,-393,66336,66243,66170,2047,2049,2063,23,30,27,68406,68323,68260,0
2012/3/13,27.95,28.1,27.8,28,0.05,0.1789,27.78,27.66,,,,987,712,664,666.8,684.7,6,6,6,-3811,244,66408,66303,66207,2056,2050,2053,28,28,28,68492,68381,68288,0
2012/3/14,28.1,28.15,27.9,27.95,-0.05,-0.1786,27.87,27.69,,,,836,746,648,666,677.1,6,6,6,-3343,468,66554,66378,66253,1996,2039,2045,37,29,29,68587,68446,68327,0
2012/3/15,28.1,28.15,27.95,28,0.05,0.1789,27.94,27.725,,,,790,739,648,660.8,671.3,6,6,6,-3418,-75,66647,66448,66306,1935,2016,2034,0,23,25,68582,68487,68364,0
2012/3/16,28,28.15,27.95,28,0,0,27.98,27.765,,,,615,743,661,658.8,667,6,6,6,-3514,-96,66725,66535,66366,1933,1993,2022,0,18,25,68658,68546,68413,0
2012/3/19,28,28.1,27.95,28,0,0,27.99,27.825,,,,541,753,656,655.4,662.9,6,6,6,-3807,-293,66713,66610,66427,1933,1971,2010,0,13,22,68646,68594,68458,0
2012/3/20,28.05,28.05,27.8,27.85,-0.15,-0.5357,27.96,27.87,,,,1083,773,676,657.8,662.3,6,6,6,-4185,-378,66980,66724,66514,1933,1946,1998,45,16,22,68958,68687,68534,0
2012/3/21,27.9,28.2,27.85,28.1,0.25,0.8977,27.99,27.93,27.7575,,,1038,813,696,667.4,666.7,7,6.2,6.1,-4323,-138,67105,66835,66606,2117,1970,2005,37,16,23,69259,68821,68633,0
2012/3/22,28.3,28.5,28.25,28.4,0.3,1.0676,28.07,28.005,27.795,,,1434,942,748,687.4,674.1,7,6.4,6.2,-3931,392,67363,66978,66713,2151,2013,2015,39,24,24,69553,69016,68751,0
2012/3/23,28.4,28.7,28.35,28.5,0.1,0.3521,28.17,28.075,27.84,,,828,984,798,714.8,686.8,7,6.6,6.3,-3901,30,67406,67114,66824,2051,2037,2015,42,33,25,69499,69184,68865,0
2012/3/26,28.6,28.6,28.35,28.35,-0.15,-0.5263,28.24,28.115,27.8775,,,922,1061,805,744.6,700,7,6.8,6.4,-4112,-211,67250,67221,66916,2050,2060,2016,0,33,23,69300,69315,68954,0
2012/3/27,28.5,28.6,28.15,28.15,-0.2,-0.7055,28.3,28.13,27.895,,,1099,1064,821,773.6,715.7,7,7,6.5,-4327,-215,67269,67279,67002,1950,2064,2005,0,24,20,69219,69367,69027,0
2012/3/28,28.3,28.3,28.05,28.05,-0.1,-0.3552,28.29,28.14,27.915,,,1059,1068,713,777,722.2,6,6.8,6.5,-4523,-196,67349,67328,67081,1950,2030,2000,39,24,20,69338,69383,69102,0
2012/3/29,28,28.05,27.7,27.75,-0.3,-1.0695,28.16,28.115,27.92,,,1573,1096,736,774.6,731,6,6.6,6.5,-5346,-823,67220,67299,67139,1950,1990,2002,0,16,20,69170,69306,69161,0
2012/3/30,27.75,28.2,27.7,28.2,0.45,1.6216,28.1,28.135,27.95,,,1247,1180,758,766.6,740.7,6,6.4,6.5,-4959,387,67434,67305,67210,1949,1970,2003,0,8,20,69383,69283,69233,0
2012/4/2,27.9,28.2,27.9,28,-0.2,-0.7092,28.03,28.135,27.98,,,988,1193,757,757,750.8,6,6.2,6.5,-5328,-369,67359,67327,67274,2065,1973,2017,32,14,24,69457,69314,69314,0
