日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2012/5/3,12.55,12.6,12.45,12.55,0,0,,,,,,111,,5773,,,2,,,-7069,-7069,12681,,,684,,,0,,,13366,,,0
2012/5/4,12.6,13.1,12.6,12.8,0.25,1.992,,,,,,350,,5786,,,5,,,-6663,406,12702,,,682,,,257,,,13643,,,0
2012/5/7,12.6,12.6,12.25,12.45,-0.35,-2.7344,,,,,,191,,5783,,,4,,,-7260,-597,12660,,,682,,,0,,,13343,,,0
2012/5/8,12.3,12.6,12.3,12.45,0,0,,,,,,132,,5791,,,4,,,-7149,111,12645,,,682,,,256,,,13585,,,0
2012/5/9,12.3,12.4,12.25,12.3,-0.15,-1.2048,12.51,,,,,95,175,5799,5786.4,,0,3,,-7636,-487,12627,12663,,682,683,,254,154,,13565,13501,,0
2012/5/10,12.4,12.4,12.3,12.3,0,0,12.46,,,,,59,165,5786,5789,,0,2.6,,-7846,-210,12624,12652,,682,683,,0,154,,13307,13489,,0
2012/5/11,12.3,12.3,12.2,12.2,-0.1,-0.813,12.34,,,,,75,110,5764,5784.6,,0,1.6,,-8411,-565,12613,12634,,682,683,,253,153,,13550,13470,,0
2012/5/14,12.2,12.3,11.95,12.1,-0.1,-0.8197,12.27,,,,,97,91,5763,5780.6,,0,0.8,,-8803,-392,12610,12624,,682,683,,0,153,,13293,13460,,0
2012/5/15,11.95,12,11.9,11.9,-0.2,-1.6529,12.16,,,,,102,85,5746,5771.6,,0,0,,-8760,43,12586,12612,,693,685,,0,102,,13280,13399,,0
2012/5/16,12,12.05,11.5,11.6,-0.3,-2.521,12.02,12.265,,,,320,130,5814,5774.6,5780.5,0,0,1.5,-9422,-662,12567,12600,12632,526,654,669,0,51,102,13094,13305,13403,0
2012/5/17,11.75,11.95,11.6,11.85,0.25,2.1552,11.93,12.195,,,,83,135,5829,5783.2,5786.1,0,0,1.3,-8940,482,12555,12587,12619,526,623,653,0,51,102,13082,13260,13375,0
2012/5/18,11.75,11.75,11.2,11.25,-0.6,-5.0633,11.74,12.04,,,,302,180,5818,5794,5789.3,0,0,0.8,-9717,-777,12507,12565,12600,526,592,637,0,0,77,13034,13157,13314,0
2012/5/21,11.2,11.4,11.1,11.15,-0.1,-0.8889,11.55,11.91,,,,194,200,5789,5799.2,5789.9,0,0,0.4,-9493,224,12498,12543,12584,526,560,622,0,0,77,13025,13103,13282,0
2012/5/22,11.3,11.35,11.15,11.3,0.15,1.3453,11.43,11.795,,,,144,208,5780,5806,5788.8,0,0,0,-8892,601,12502,12526,12569,526,527,606,0,0,51,13029,13053,13226,0
2012/5/23,11.2,11.2,10.9,11,-0.3,-2.6549,11.31,11.665,,,,291,202,5746,5792.4,5783.5,0,0,0,-9539,-647,12492,12511,12556,526,527,590,0,0,25,13019,13038,13172,0
2012/5/24,10.9,11.1,10.8,11,0,0,11.14,11.535,,,,297,245,5672,5761,5772.1,0,0,0,-10033,-494,12517,12504,12545,526,527,575,0,0,25,13044,13031,13145,0
2012/5/25,11.05,11.1,10.9,11,0,0,11.09,11.415,,,,78,200,5626,5722.6,5758.3,0,0,0,-10413,-380,12513,12505,12535,526,527,559,0,0,0,13040,13032,13094,0
2012/5/28,11.15,11.15,11,11.05,0.05,0.4545,11.07,11.31,,,,61,174,5635,5691.8,5745.5,0,0,0,-10048,365,12510,12507,12525,526,527,544,0,0,0,13037,13034,13069,0
2012/5/29,11.2,11.8,11.2,11.7,0.65,5.8824,11.15,11.29,,,,395,224,5730,5681.8,5743.9,0,0,0,-9198,850,12533,12513,12520,527,527,527,0,0,0,13061,13041,13047,0
2012/5/30,11.75,11.75,11.5,11.7,0,0,11.29,11.3,11.7825,,,127,191,5756,5683.8,5738.1,0,0,0,-9645,-447,12496,12514,12513,527,527,527,0,0,0,13024,13042,13040,0
2012/5/31,11.65,11.95,11.35,11.95,0.25,2.1368,11.48,11.31,11.7525,,,223,176,5758,5701,5731,0,0,0,-9528,117,12529,12517,12510,527,528,527,0,0,0,13057,13044,13037,0
2012/6/1,11.95,12,11.65,11.75,-0.2,-1.6736,11.63,11.36,11.7,,,244,210,5747,5725.2,5723.9,0,0,0,-10205,-677,12515,12517,12511,527,528,527,0,0,0,13043,13045,13038,0
2012/6/4,11.55,11.55,11.1,11.5,-0.25,-2.1277,11.72,11.395,11.6525,,,271,252,5705,5739.2,5715.5,0,0,0,-11084,-879,12507,12516,12512,530,529,528,0,0,0,13038,13045,13040,0
2012/6/5,11.5,11.6,11.4,11.6,0.1,0.8696,11.7,11.425,11.61,,,89,190,5695,5732.2,5707,0,0,0,-10434,650,12516,12513,12513,532,530,528,0,0,0,13049,13043,13042,0
2012/6/6,11.6,11.75,11.5,11.7,0.1,0.8621,11.7,11.495,11.58,,,221,209,5738,5728.6,5706.2,1,0.2,0.1,-9925,509,12539,12522,12518,532,531,529,0,0,0,13072,13052,13047,0
2012/6/7,11.85,11.85,11.55,11.55,-0.15,-1.2821,11.62,11.55,11.5425,,,72,179,5701,5717.2,5709.1,2,0.6,0.3,-9851,74,12547,12525,12521,532,532,530,0,0,0,13080,13057,13051,0
2012/6/8,11.7,11.7,11.45,11.65,0.1,0.8658,11.6,11.615,11.515,,,41,138,5695,5706.8,5716,0,0.6,0.3,-10078,-227,12555,12533,12525,532,533,530,0,0,0,13088,13066,13055,0
2012/6/11,11.5,11.85,11.5,11.75,0.1,0.8584,11.65,11.685,11.4975,,,151,114,5697,5705.2,5722.2,0,0.6,0.3,-9529,549,12568,12546,12531,532,533,531,0,0,0,13101,13078,13062,0
2012/6/12,11.8,11.8,11.7,11.8,0.05,0.4255,11.69,11.695,11.4925,,,36,104,5701,5706.4,5719.3,0,0.6,0.3,-9795,-266,12560,12554,12534,532,533,531,0,0,0,13093,13087,13065,0
2012/6/13,11.9,11.9,11.75,11.85,0.05,0.4237,11.72,11.71,11.505,,,67,73,5706,5700,5714.3,4,1.2,0.7,-9523,272,12562,12559,12540,517,530,530,0,0,0,13080,13089,13071,0
