日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2014/4/7,38.4,38.65,38.4,38.6,0,0,,,,,,199,,966,,,0,,,-9656,-9656,4918,,,242,,,591,,,5751,,,0
2014/4/8,38.5,38.5,38,38,-0.6,-1.5544,,,,,,374,,937,,,0,,,-9723,-67,4675,,,242,,,592,,,5509,,,0
2014/4/9,37.9,38,37.65,37.7,-0.3,-0.7895,,,,,,319,,926,,,0,,,-9425,298,4543,,,242,,,592,,,5377,,,0
2014/4/10,37.7,38.2,37.7,38.15,0.45,1.1936,,,,,,122,,927,,,0,,,-9599,-174,4546,,,242,,,592,,,5380,,,0
2014/4/11,37.7,38.4,37.7,38,-0.15,-0.3932,38.09,,,,,214,245,883,927.8,,0,0,,-10027,-428,4495,4636,,242,242,,591,592,,5328,5470,,0
2014/4/14,38.3,38.3,37.8,37.9,-0.1,-0.2632,37.95,,,,,132,232,882,911,,0,0,,-10540,-513,4493,4551,,242,242,,591,592,,5326,5385,,0
2014/4/15,38.25,38.4,38,38.4,0.5,1.3193,38.03,,,,,94,176,887,901,,0,0,,-10190,350,4502,4516,,242,242,,591,591,,5335,5350,,0
2014/4/16,38.5,38.6,38.05,38.6,0.2,0.5208,38.21,,,,,151,142,890,893.8,,0,0,,-9806,384,4541,4516,,242,242,,591,591,,5374,5349,,0
2014/4/17,38.3,38.6,38.25,38.3,-0.3,-0.7772,38.24,,,,,63,130,858,880,,0,0,,-9705,101,4550,4517,,242,242,,591,591,,5383,5350,,0
2014/4/18,38.3,39.6,38.2,39,0.7,1.8277,38.44,38.265,,,,436,175,928,889,908.4,0,0,0,-9874,-169,4574,4532,4584,242,242,242,598,592,592,5414,5367,5418,0
2014/4/21,39,39.3,39,39.1,0.1,0.2564,38.68,38.315,,,,219,192,963,905.2,908.1,0,0,0,-9941,-67,4574,4549,4550,244,243,243,598,594,593,5416,5385,5385,0
