日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2012/3/21,28,29.75,28,29.75,0,0,,,,,,2425,,2267,,,767,,,-4323,-4323,2,,,0,,,0,,,2,,,0
2012/3/22,29.75,31.45,29.5,31,1.25,4.2017,,,,,,2568,,2288,,,945,,,-3931,392,2,,,0,,,0,,,2,,,0
2012/3/23,32,32.8,31.6,32.05,1.05,3.3871,,,,,,2410,,2896,,,847,,,-3901,30,2,,,0,,,0,,,2,,,0
2012/3/26,32.05,32.05,30.8,31.5,-0.55,-1.7161,,,,,,983,,2874,,,814,,,-4112,-211,2,,,0,,,0,,,2,,,0
2012/3/27,31.5,32,29.3,29.3,-2.2,-6.9841,30.72,,,,,1210,1919,2843,2633.6,,389,752.4,,-4327,-215,3,3,,0,0,,0,0,,3,3,,0
2012/3/28,28.9,29.55,28.3,28.7,-0.6,-2.0478,30.51,,,,,1635,1761,2833,2746.8,,175,634,,-4523,-196,3,3,,0,0,,0,0,,3,3,,0
2012/3/29,28.7,29.1,26.9,27,-1.7,-5.9233,29.71,,,,,1130,1473,2736,2836.4,,114,467.8,,-5346,-823,2,3,,0,0,,0,0,,2,3,,0
2012/3/30,27,27.2,25.6,27,0,0,28.7,,,,,1190,1229,2863,2829.8,,89,316.2,,-4959,387,7,4,,0,0,,0,0,,7,4,,0
2012/4/2,26.8,27,26.35,26.35,-0.65,-2.4074,27.67,,,,,333,1099,2826,2820.2,,57,164.8,,-5328,-369,22,8,,0,0,,0,0,,22,8,,0
2012/4/3,26.15,26.2,24.55,24.55,-1.8,-6.8311,26.72,28.72,,,,492,956,2672,2786,2709.8,41,95.2,423.8,-6047,-719,27,13,8,0,0,0,0,0,0,27,13,8,0
