日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2011/10/12,20.4,20.6,20.35,20.45,0,0,,,,,,257,,7500,,,87,,,-5608,-5608,1167,,,1168,,,0,,,2336,,,0
2011/10/13,20.6,21,20.4,20.9,0.45,2.2005,,,,,,396,,7526,,,92,,,-5281,327,1169,,,1168,,,0,,,2338,,,0
2011/10/14,20.9,20.9,20.45,20.45,-0.45,-2.1531,,,,,,307,,7513,,,92,,,-5542,-261,1168,,,1143,,,0,,,2312,,,0
2011/10/17,20.8,20.85,20.5,20.65,0.2,0.978,,,,,,331,,7589,,,106,,,-5072,470,1173,,,1143,,,0,,,2317,,,0
2011/10/18,20.5,20.55,20.4,20.45,-0.2,-0.9685,20.58,,,,,143,286.8,7510,7527.6,,104,96.2,,-5577,-505,1172,1171,,1143,1153,,0,0,,2316,2324,,0
2011/10/19,20.8,21.1,20.6,20.85,0.4,1.956,20.66,,,,,737,382.8,7704,7568.4,,106,100,,-5640,-63,1168,1171,,1143,1148,,0,0,,2312,2319,,0
2011/10/20,20.8,20.85,20.45,20.45,-0.4,-1.9185,20.57,,,,,232,350,7643,7591.8,,102,102,,-6153,-513,1152,1168,,1143,1143,,0,0,,2296,2311,,0
2011/10/21,20.5,20.5,20.2,20.4,-0.05,-0.2445,20.56,,,,,282,345,7617,7612.6,,104,104.4,,-6129,24,1158,1166,,1143,1143,,0,0,,2302,2309,,0
2011/10/24,20.6,20.9,20.6,20.9,0.5,2.451,20.61,,,,,414,361.6,7689,7632.6,,93,101.8,,-5433,696,1198,1171,,1143,1143,,0,0,,2342,2314,,0
2011/10/25,21.1,21.1,20.85,21,0.1,0.4785,20.72,20.65,,,,283,389.6,7600,7650.6,7589.1,98,100.6,98.4,-5397,36,1200,1176,1173,1143,1143,1148,0,0,0,2344,2320,2322,0
