日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2014/8/8,47.65,48.7,47.1,47.6,0,0,,,,,,3091,,5582,,,163,,,-11278,-11278,1994,,,199,,,0,,,2193,,,0
2014/8/11,48.5,48.6,47.55,47.7,0.1,0.2101,,,,,,1473,,5607,,,152,,,-10916,362,1979,,,199,,,10,,,2188,,,0
2014/8/12,47.95,48.4,47.25,47.5,-0.2,-0.4193,,,,,,809,,5582,,,124,,,-11107,-191,1931,,,199,,,10,,,2140,,,0
2014/8/13,47.8,47.85,47,47.6,0.1,0.2105,,,,,,571,,5567,,,111,,,-11003,104,1940,,,199,,,10,,,2149,,,0
2014/8/14,48.3,48.4,47.4,47.4,-0.2,-0.4202,47.56,,,,,566,1302,5558,5579.2,,131,136.2,,-11198,-195,1899,1949,,199,200,,10,8,,2108,2156,,0
2014/8/15,47.5,48.2,46.8,48.05,0.65,1.3713,47.65,,,,,575,798,5525,5567.8,,130,129.6,,-11447,-249,1913,1933,,199,200,,10,10,,2122,2142,,0
2014/8/18,48.2,48.4,46.85,46.95,-1.1,-2.2893,47.5,,,,,468,597,5462,5538.8,,104,120,,-11975,-528,1875,1912,,199,200,,10,10,,2084,2121,,0
2014/8/19,47.5,47.5,46.7,47,0.05,0.1065,47.4,,,,,439,523,5460,5514.4,,91,113.4,,-11671,304,1859,1897,,199,200,,10,10,,2068,2107,,0
2014/8/20,47.45,47.55,46.3,46.5,-0.5,-1.0638,47.18,,,,,394,488,5469,5494.8,,77,106.6,,-11827,-156,1879,1885,,199,200,,10,10,,2088,2095,,0
2014/8/21,46.5,46.5,44.55,45.2,-1.3,-2.7957,46.74,47.15,,,,611,497,5489,5481,5530.1,83,97,116.6,-12012,-185,1905,1886,1918,199,200,200,10,10,9,2114,2096,2126,0
2014/8/22,45.25,45.9,44.5,45.2,0,0,46.17,46.91,,,,511,484,5513,5478.6,5523.2,103,91.6,110.6,-11572,440,1912,1886,1909,199,200,200,10,10,10,2121,2096,2119,0
2014/8/25,45.8,45.95,45.2,45.95,0.75,1.6593,45.97,46.735,,,,199,430,5495,5485.2,5512,90,88.8,104.4,-11421,151,1943,1900,1906,199,200,200,10,10,10,2152,2109,2115,0
2014/8/26,46.35,46.7,46.1,46.5,0.55,1.197,45.87,46.635,,,,320,407,5518,5496.8,5505.6,70,84.6,99,-11228,193,1953,1919,1908,199,200,200,10,10,10,2162,2128,2118,0
2014/8/27,47.1,47.1,46.6,46.7,0.2,0.4301,45.91,46.545,,,,413,410,5498,5502.6,5498.7,55,80.2,93.4,-11067,161,1948,1932,1909,199,200,200,10,10,10,2157,2142,2118,0
2014/8/28,47.2,47.2,46.4,47.05,0.35,0.7495,46.28,46.51,,,,307,350,5457,5496.2,5488.6,55,74.6,85.8,-11075,-8,1922,1936,1911,199,200,200,10,10,10,2131,2145,2121,0
2014/8/29,46.8,47.5,46.6,47.15,0.1,0.2125,46.67,46.42,,,,299,307,5464,5486.4,5482.5,52,64.4,78,-10946,129,1925,1938,1912,199,200,200,10,10,10,2134,2148,2122,0
2014/9/1,47.9,49.6,47.9,49.1,1.95,4.1357,47.3,46.635,,,,2088,685,5807,5548.8,5517,54,57.2,73,-10730,216,1809,1912,1906,0,160,180,10,10,10,1819,2081,2095,0
2014/9/2,49.5,49.5,47.7,47.75,-1.35,-2.7495,47.55,46.71,,,,1004,822,5737,5592.6,5544.7,50,53.2,68.9,-11015,-285,1770,1875,1897,0,120,160,10,10,10,1780,2005,2066,0
